CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,UTILIZATION_RATIO,PAYMENT_TO_BALANCE,SPEND_VELOCITY,INSTALLMENT_FREQUENCY,CASH_ADVANCE_RATIO,PURCHASE_TYPE_RATIO,CLUSTER_ID,SEGMENT_NAME,PC1,PC2,BALANCE_OUTLIER,PURCHASE_OUTLIER,CASH_OUTLIER,CLASSIC_OUTLIER_FLAG,ANOMALY_SCORE,ANOMALY_FLAG,FRAUD_RISK_SCORE
C18249,17.765052,0.636364,0.0,0.0,0.0,112.476618,0.0,0.0,0.0,0.083333,1.0,0.0,2200.0,200.061869,162.701658,0.25,12.0,0.0080750236363636,10.661407652907116,0.0,0.0,0.991187611883181,0.0,2,Revolvers,-0.6550804218986056,-1.4054728279148276,False,False,False,0,0.1708292833743456,0,13.49
C18250,81.170395,0.818182,626.5,0.0,626.5,0.0,0.583333,0.0,0.5,0.0,0.0,7.0,2500.0,445.640989,112.818984,0.454545,12.0,0.032468158,5.423376497094848,0.2506,0.998406374501992,0.0,0.0,1,Dormant/Low Engagement,-1.6775365346978337,0.1901907947918049,False,False,False,0,0.21939912498902892,0,1.18
C18251,1378.110585,1.0,0.0,0.0,0.0,192.997392,0.0,0.0,0.0,0.083333,1.0,0.0,2500.0,2673.832747,675.477318,0.083333,12.0,0.551244234,1.9388095313618376,0.0,0.0,0.9948452915284552,0.0,2,Revolvers,0.50830580715806,-1.3199656599777174,False,False,False,0,0.17971334797765698,0,11.24
C18252,110.428278,1.0,624.72,0.0,624.72,0.0,1.0,0.0,0.833333,0.0,0.0,6.0,1000.0,494.968169,81.689039,1.0,6.0,0.110428278,4.44203372684266,0.62472,0.9984018410790768,0.0,0.0,1,Dormant/Low Engagement,-1.9103660316014044,0.658236256505533,False,False,False,0,0.1902478426788436,0,8.57
C18253,435.490797,1.0,0.0,0.0,0.0,58.565665,0.0,0.0,0.0,0.083333,2.0,0.0,500.0,220.136035,305.833099,0.0,12.0,0.870981594,0.5043314464199344,0.0,0.0,0.9832118049886626,0.0,2,Revolvers,0.0541119866691592,-2.003815832864876,False,False,False,0,0.17613439507559803,0,12.15
C18254,676.771001,1.0,356.8,356.8,0.0,1213.388649,0.5,0.5,0.0,0.416667,13.0,15.0,1200.0,2042.747509,600.434653,0.166667,12.0,0.5639758341666666,3.013919902129304,0.2973333333333333,0.0,0.7722743222287625,0.9972051425377306,2,Revolvers,0.068787385937621,-0.7813197995918093,False,False,False,0,0.1481955297261946,0,19.23
C18255,1278.279881,1.0,15.0,15.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,1500.0,275.225729,436.116254,0.0,12.0,0.8521865873333333,0.2151411376725935,0.01,0.0,0.0,0.9375,2,Revolvers,-0.5263793343665935,-1.0249722824989964,False,False,False,0,0.17389985936630403,0,12.72
C18256,111.539712,1.0,1364.86,0.0,1364.86,0.0,0.916667,0.0,0.833333,0.0,0.0,11.0,4000.0,1500.447193,150.868096,0.2,12.0,0.027884928,13.332602032960596,0.341215,0.999267860542076,0.0,0.0,1,Dormant/Low Engagement,-1.4194559160048288,0.8076255670230479,False,False,False,0,0.19496957332031128,0,7.37
C18257,13.61768,0.909091,396.0,0.0,396.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,3000.0,392.233211,144.853589,0.818182,12.0,0.0045392266666666,26.83279501261486,0.132,0.9974811083123426,0.0,0.0,1,Dormant/Low Engagement,-1.6374810443724075,-0.0203084821619278,False,False,False,0,0.21205339549470154,0,3.04
C18258,2935.397877,1.0,0.0,0.0,0.0,343.694226,0.0,0.0,0.0,0.333333,10.0,0.0,3000.0,949.675235,2723.330171,0.0,12.0,0.978465959,0.3234150393713829,0.0,0.0,0.9970988780067352,0.0,2,Revolvers,1.151676436394696,-1.744403740334622,False,False,False,0,0.18519580068768215,0,9.85
C18259,32.029579,0.727273,332.8,0.0,332.8,0.0,0.666667,0.0,0.666667,0.0,0.0,8.0,4000.0,485.225272,148.543097,0.625,12.0,0.0080073947499999,14.690628421270524,0.0832,0.9970041941282204,0.0,0.0,1,Dormant/Low Engagement,-1.5056260317653631,-0.0334060354542507,False,False,False,0,0.21977185768779778,0,1.09
C18260,11.720573,0.727273,109.44,0.0,109.44,0.0,0.666667,0.0,0.666667,0.0,0.0,8.0,2500.0,149.743686,106.73778,0.2,12.0,0.0046882291999999,11.771772073474992,0.043776,0.9909453096704092,0.0,0.0,1,Dormant/Low Engagement,-1.6816191011098418,-0.3194117651802595,False,False,False,0,0.21696977072254314,0,1.8
C18261,73.064932,1.0,221.52,0.0,221.52,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1500.0,210.01408,178.181993,0.0,12.0,0.0487099546666666,2.8355400366802472,0.14768,0.995506021930613,0.0,0.0,1,Dormant/Low Engagement,-1.7547909774950663,-0.2087301199160577,False,False,False,0,0.21509739723644083,0,2.27
C18262,262.528147,1.0,234.98,0.0,234.98,0.0,0.916667,0.0,0.833333,0.0,0.0,15.0,1700.0,95.32519,188.4713,0.0,12.0,0.1544283217647059,0.3617267873856374,0.1382235294117647,0.9957623527417576,0.0,0.0,1,Dormant/Low Engagement,-1.6029995585708807,-0.278342985383004,False,False,False,0,0.20582357807283025,0,4.62
C18263,2731.663846,0.833333,0.0,0.0,0.0,5724.953197,0.0,0.0,0.0,0.333333,4.0,0.0,8000.0,574.931823,541.703109,0.0,6.0,0.34145798075,0.2103924431984452,0.0,0.0,0.9998253565885722,0.0,0,Cash Advance Users,2.155718935724919,-1.2401633335079554,False,False,True,1,0.149968403546049,0,18.78
C18264,1004.441314,1.0,530.32,38.0,492.32,0.0,0.833333,0.083333,0.75,0.0,0.0,14.0,1000.0,737.914629,1040.035593,0.0,12.0,1.0,0.7339211336605171,0.53032,0.9265979070992998,0.0,0.0715199879545283,3,Transactors,-0.810085703640878,0.0167416297629865,False,False,False,0,0.14847634095630874,0,19.16
C18266,160.347859,1.0,0.0,0.0,0.0,36.943081,0.0,0.0,0.0,0.083333,1.0,0.0,500.0,407.588195,219.002184,0.0,12.0,0.320695718,2.5261456676657854,0.0,0.0,0.9736447338053544,0.0,2,Revolvers,-0.5005103355753464,-1.6620214858529336,False,False,False,0,0.17467504385013638,0,12.52
C18267,772.008306,1.0,0.0,0.0,0.0,1428.576393,0.0,0.0,0.0,0.083333,3.0,0.0,1500.0,981.286103,263.394207,0.083333,12.0,0.5146722039999999,1.2694379806573517,0.0,0.0,0.9993004920863996,0.0,2,Revolvers,0.3186901836495129,-1.6701289335235778,False,False,False,0,0.19426773813083742,0,7.55
C18268,0.0,0.0,271.56,0.0,271.56,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2000.0,282.699746,312.343947,0.0,12.0,0.0,282.699746,0.13578,0.9963310830642794,0.0,0.0,1,Dormant/Low Engagement,-1.7910847068243745,-0.0924360872185178,False,False,False,0,0.11031947482355409,0,28.83
C18269,1601.393425,1.0,190.0,190.0,0.0,18.638559,0.25,0.25,0.0,0.083333,1.0,6.0,1500.0,182.637387,12496.86093,0.0,12.0,1.0,0.1139778684501279,0.1266666666666666,0.0,0.0889080667645688,0.9947643979057592,2,Revolvers,-0.2910375910373148,-0.9520738032469644,False,False,False,0,0.1532089153428206,0,17.96
C18270,3342.878215,0.818182,1368.7,1300.0,68.7,1594.327632,0.083333,0.083333,0.083333,0.083333,2.0,2.0,7500.0,9614.697558,1309.066961,0.111111,12.0,0.4457170953333333,2.875313315799092,0.1824933333333333,0.0501569686792728,0.5378922972199875,0.9491129444403884,0,Cash Advance Users,2.0645156237183016,1.165993739294641,False,False,False,0,0.08033473524716606,0,36.44
C18271,1321.645967,1.0,0.0,0.0,0.0,91.920629,0.0,0.0,0.0,0.083333,1.0,0.0,1500.0,317.384166,543.171342,0.0,12.0,0.8810973113333332,0.2399615421803951,0.0,0.0,0.9892381270901642,0.0,2,Revolvers,0.3950228432623393,-1.9091182557830992,False,False,False,0,0.1948301632354557,0,7.41
C18272,1079.462513,1.0,389.21,50.0,339.21,190.643054,0.916667,0.083333,0.916667,0.166667,2.0,12.0,1200.0,716.007476,804.760271,0.0,12.0,0.8995520941666666,0.6626860880271929,0.3243416666666666,0.8693011455370185,0.3282121918567033,0.1281361318264524,2,Revolvers,-0.440248510561439,-0.5865466169884909,False,False,False,0,0.1475806174399093,0,19.39
C18273,1917.89573,1.0,285.07,285.07,0.0,6084.858872,0.363636,0.363636,0.0,1.090909,28.0,6.0,3000.0,5692.682993,556.449635,0.0,11.0,0.6392985766666667,2.966645297084485,0.0950233333333333,0.0,0.9550975994635152,0.9965043520816584,0,Cash Advance Users,2.383680134414583,-0.8144587045284792,False,False,True,1,0.10461588670462152,0,30.28
C18274,870.802164,1.0,350.0,0.0,350.0,0.0,0.666667,0.0,0.666667,0.0,0.0,8.0,1200.0,213.014986,227.800157,0.0,12.0,0.72566847,0.2443386754428841,0.2916666666666667,0.9971509971509972,0.0,0.0,1,Dormant/Low Engagement,-1.0390939514638264,-0.3255533462510007,False,False,False,0,0.1731506723173013,0,12.91
C18275,224.795583,1.0,240.74,0.0,240.74,0.0,0.666667,0.0,0.666667,0.0,0.0,9.0,1000.0,372.301242,218.717866,0.0,12.0,0.224795583,1.6488420059129325,0.24074,0.9958633242326468,0.0,0.0,1,Dormant/Low Engagement,-1.6290044936813144,-0.1611883492176598,False,False,False,0,0.20263148630643563,0,5.43
C18276,8.80954,0.818182,114.0,0.0,114.0,0.0,0.666667,0.0,0.666667,0.0,0.0,8.0,4000.0,160.627029,86.700821,0.428571,12.0,0.002202385,16.374573017695017,0.0285,0.991304347826087,0.0,0.0,1,Dormant/Low Engagement,-1.539204002118282,-0.2267680186766529,False,False,False,0,0.21214646631023987,0,3.02
C18277,42.522715,0.818182,479.5,0.0,479.5,0.0,0.833333,0.0,0.833333,0.0,0.0,17.0,1000.0,585.31382,155.528119,0.9,12.0,0.0425227149999999,13.448467541604424,0.4795,0.9979188345473464,0.0,0.0,1,Dormant/Low Engagement,-1.9165660664631077,0.4301879532233459,False,False,False,0,0.19774149520270196,0,6.67
C18278,568.690902,1.0,103.68,103.68,0.0,455.053644,0.083333,0.083333,0.0,0.083333,1.0,4.0,7500.0,1555.880234,264.213167,0.0,12.0,0.0758254536,2.7310954563918943,0.013824,0.0,0.8129824763579871,0.9904470768055024,2,Revolvers,0.1080461227442832,-0.6498165973362785,False,False,False,0,0.1654270876878759,0,14.86
C18279,101.98974,1.0,1046.04,1046.04,0.0,0.0,0.916667,0.916667,0.0,0.0,0.0,11.0,1000.0,1139.660178,139.562971,0.875,12.0,0.10198974,11.06576420136608,1.0,0.0,0.0,0.9990449266503668,3,Transactors,-1.8558099384130533,1.3789230147154554,False,False,False,0,0.14211818160337464,0,20.77
C18280,617.496041,1.0,521.64,0.0,521.64,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1500.0,269.919412,234.724653,0.0,12.0,0.4116640273333333,0.4364125137544737,0.34776,0.99808663707332,0.0,0.0,1,Dormant/Low Engagement,-1.3681144788420416,0.0172368758846691,False,False,False,0,0.1924876608384507,0,8.0
C18281,118.918332,0.833333,1151.64,365.0,786.64,0.0,0.833333,0.166667,0.5,0.0,0.0,8.0,2000.0,891.287913,70.63746,1.0,6.0,0.059459166,7.432457557865297,0.57582,0.6824680732926152,0.0,0.316664353137146,1,Dormant/Low Engagement,-1.7196503728294308,0.8464924206790682,False,False,False,0,0.1968580255929398,0,6.9
C18282,933.928303,1.0,0.0,0.0,0.0,570.718948,0.0,0.0,0.0,0.583333,19.0,0.0,2000.0,499.243053,358.446917,0.0,12.0,0.4669641515,0.5339907363998156,0.0,0.0,0.9982508888265847,0.0,2,Revolvers,0.1098654959645205,-1.642166214984785,False,False,False,0,0.20059776560371656,0,5.95
C18283,1743.826099,1.0,1630.07,0.0,1630.07,0.0,1.0,0.0,1.0,0.0,0.0,59.0,1500.0,1072.8864,7614.675316,0.0,12.0,1.0,0.6148958916965398,1.0,0.9993869055282728,0.0,0.0,3,Transactors,-0.7238125223010788,1.1996440275859002,False,False,False,0,0.09854612503067489,0,31.82
C18284,2.140583,0.363636,238.92,0.0,238.92,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2500.0,186.27345,35.518109,0.0,12.0,0.0008562331999999,59.31174243763021,0.095568,0.9958319439813272,0.0,0.0,1,Dormant/Low Engagement,-1.708273142864329,-0.1827537367391691,False,False,False,0,0.1811845799316013,0,10.87
C18285,18.973831,0.272727,88.96,0.0,88.96,0.0,0.166667,0.0,0.166667,0.0,0.0,2.0,1500.0,824.602684,132.06983,0.0,12.0,0.0126492206666666,41.28415244927225,0.0593066666666666,0.9888839484215208,0.0,0.0,1,Dormant/Low Engagement,-1.6965633609089754,-0.2784956573764184,False,False,False,0,0.19614995624810572,0,7.08
C18286,7.554365,1.0,88.56,0.0,88.56,0.0,1.0,0.0,0.916667,0.0,0.0,12.0,1500.0,68.855232,73.081017,0.285714,12.0,0.0050362433333333,8.049134213936393,0.05904,0.9888343010272443,0.0,0.0,1,Dormant/Low Engagement,-1.7908988555481822,-0.3877626724119528,False,False,False,0,0.211172600481643,0,3.27
C18287,1001.435526,1.0,0.0,0.0,0.0,1098.291504,0.0,0.0,0.0,0.142857,4.0,0.0,1200.0,174.569685,303.579585,0.0,7.0,0.834529605,0.1741455489876562,0.0,0.0,0.9990903231796469,0.0,2,Revolvers,0.4659640106374019,-1.97283776771407,False,False,False,0,0.18828154318132134,0,9.07
C18288,651.55986,1.0,599.55,599.55,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,5.0,1800.0,199.706361,388.868388,0.0,12.0,0.3619776999999999,0.3060353129902902,0.3330833333333333,0.0,0.0,0.9983348597119308,1,Dormant/Low Engagement,-1.2274783188926417,-0.0553913936933551,False,False,False,0,0.19581550413910997,0,7.16
C18289,97.299991,1.0,427.67,0.0,427.67,0.0,0.666667,0.0,0.666667,0.0,0.0,8.0,2500.0,557.777752,173.099027,0.0,12.0,0.0389199964,5.674240112595737,0.171068,0.9976672032099284,0.0,0.0,1,Dormant/Low Engagement,-1.626571046328103,0.0172508690922217,False,False,False,0,0.22224781492816253,0,0.46
C18290,425.848048,1.0,0.0,0.0,0.0,697.854267,0.0,0.0,0.0,0.666667,11.0,0.0,500.0,327.627263,208.295476,0.0,12.0,0.851696096,0.7675501025132954,0.0,0.0,0.9985690865074164,0.0,2,Revolvers,0.2043591884515782,-2.011604991428041,False,False,False,0,0.17949216724076372,0,11.3
C18291,248.626137,1.0,2635.25,2635.25,0.0,0.0,1.0,1.0,0.0,0.0,0.0,17.0,5000.0,2425.107514,193.086366,1.0,12.0,0.0497252274,9.714958309834358,0.52705,0.0,0.0,0.9996206733048838,3,Transactors,-1.0422473656432092,1.544918419428217,False,False,False,0,0.15852117586811315,0,16.61
C18292,2046.306856,1.0,1942.39,1608.95,333.44,1488.710959,1.0,0.833333,0.666667,0.166667,4.0,26.0,4000.0,1400.972622,455.333953,0.0,12.0,0.5115767139999999,0.6843002639756706,0.4855975,0.171576472041124,0.4337608295280919,0.8279089632034743,3,Transactors,0.2711105933035455,0.4386082732397337,False,False,False,0,0.1262696606070361,0,24.79
C18293,341.73986,0.454545,0.0,0.0,0.0,2584.241719,0.0,0.0,0.0,0.416667,24.0,0.0,3000.0,1921.884285,190.229372,0.333333,12.0,0.1139132866666666,5.607413987389736,0.0,0.0,0.9996131889746902,0.0,2,Revolvers,0.3607121448355309,-1.2424233899612056,False,False,False,0,0.16446562506492501,0,15.11
C18294,2064.106212,1.0,0.0,0.0,0.0,1497.565331,0.0,0.0,0.0,0.166667,4.0,0.0,3000.0,543.902356,647.508482,0.0,12.0,0.6880354040000001,0.2633774247733462,0.0,0.0,0.9993326950922236,0.0,2,Revolvers,0.8913880340064518,-1.6939509091897529,False,False,False,0,0.20201835436706922,0,5.59
C18296,1127.633173,1.0,422.55,422.55,0.0,150.157754,0.333333,0.333333,0.0,0.083333,1.0,8.0,1200.0,167.203806,3078.97554,0.0,12.0,0.9396943108333332,0.1481471659702846,0.352125,0.0,0.2617321326983494,0.9976390036595444,2,Revolvers,-0.4071665327379912,-0.6693277683056216,False,False,False,0,0.144423384649624,0,20.19
C18297,135.119023,1.0,222.0,0.0,222.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1700.0,147.646263,169.332847,0.0,12.0,0.0794817782352941,1.0846850039468767,0.1305882352941176,0.9955156950672646,0.0,0.0,1,Dormant/Low Engagement,-1.692547720437326,-0.2470999506350276,False,False,False,0,0.2105451474403956,0,3.43
C18298,1043.025044,1.0,576.0,0.0,576.0,48.874389,1.0,0.0,1.0,0.083333,1.0,24.0,1000.0,733.677722,1082.915299,0.0,12.0,1.0,0.7027395810248399,0.576,0.9982668977469672,0.0780897730582805,0.0,3,Transactors,-0.75273480624122,0.0440131729050466,False,False,False,0,0.12957234889389097,0,23.95
C18299,512.915157,0.818182,1799.45,497.75,1301.7,76.417858,0.75,0.25,0.666667,0.25,3.0,28.0,1500.0,1023.384336,177.146564,0.142857,12.0,0.341943438,1.9913488093522016,1.0,0.72298592018662,0.0407156303914923,0.2764586631119998,3,Transactors,-1.521667896673621,1.518590973264793,False,False,False,0,0.13135615346157814,0,23.5
C18300,33.100875,0.888889,277.47,0.0,277.47,0.0,0.666667,0.0,0.555556,0.0,0.0,9.0,1500.0,194.180564,124.55425,0.142857,9.0,0.02206725,5.694298577382545,0.18498,0.9964089488993428,0.0,0.0,1,Dormant/Low Engagement,-1.8059291803049984,-0.1192581399208667,False,False,False,0,0.2163089788966776,0,1.96
C18301,2676.253141,0.909091,0.0,0.0,0.0,2832.570661,0.0,0.0,0.0,0.083333,2.0,0.0,3000.0,0.0,312.343947,0.0,12.0,0.8920843803333334,0.0,0.0,0.0,0.9996470883843612,0.0,2,Revolvers,1.461626607040473,-1.9175670759674472,False,False,True,1,0.1735841096853974,0,12.8
C18302,0.0,0.0,123.1,0.0,123.1,0.0,0.75,0.0,0.75,0.0,0.0,9.0,4000.0,101.639354,312.343947,0.0,12.0,0.0,101.639354,0.030775,0.991941982272361,0.0,0.0,1,Dormant/Low Engagement,-1.562285813618976,-0.2130615381271703,False,False,False,0,0.1682065962481087,0,14.16
C18303,213.434094,0.625,840.61,630.61,210.0,0.0,0.625,0.625,0.25,0.0,0.0,14.0,1200.0,233.334106,119.28773,0.0,8.0,0.177861745,1.088139025130957,0.7005083333333334,0.2495217499792065,0.0,0.7492900512113687,1,Dormant/Low Engagement,-1.7515445969582062,0.7001834771900676,False,False,False,0,0.17760750350936833,0,11.78
C18304,1988.595057,1.0,0.0,0.0,0.0,49.91246,0.0,0.0,0.0,0.083333,1.0,0.0,2000.0,485.111127,846.157055,0.0,12.0,0.9942975285,0.2438240511772642,0.0,0.0,0.9803584427073452,0.0,2,Revolvers,0.708123327898215,-1.8894947303257004,False,False,False,0,0.18376008225345786,0,10.22
C18305,957.289879,0.818182,66.66,0.0,66.66,2531.717743,0.166667,0.0,0.083333,0.25,12.0,2.0,3000.0,196.163184,353.354446,0.0,12.0,0.3190966263333333,0.2047012999915028,0.02222,0.9852202187407626,0.973970693493008,0.0,2,Revolvers,0.306577377240425,-1.4035715944543992,False,False,False,0,0.12184367116199146,0,25.91
C18306,19.303914,0.727273,168.9,0.0,168.9,0.0,0.333333,0.0,0.333333,0.0,0.0,6.0,1000.0,345.350729,115.940194,0.142857,12.0,0.019303914,17.00907169918076,0.1689,0.9941141848145968,0.0,0.0,1,Dormant/Low Engagement,-1.838679196767189,-0.1885791491761137,False,False,False,0,0.20892785509849093,0,3.84
C18307,1377.230621,1.0,0.0,0.0,0.0,1064.960986,0.0,0.0,0.0,0.25,4.0,0.0,2500.0,343.961283,428.134666,0.0,12.0,0.5508922484,0.249567291394551,0.0,0.0,0.9990618793622528,0.0,2,Revolvers,0.4331724895643188,-1.6818397765368167,False,False,False,0,0.20019622174606588,0,6.05
C18308,2784.030599,1.0,1470.0,1021.73,448.27,3149.955535,1.0,0.636364,0.636364,0.636364,15.0,35.0,7000.0,745.850159,623.905482,0.0,11.0,0.397718657,0.2678068094719701,0.21,0.3047382732834806,0.6816675709475313,0.6945819170632224,2,Revolvers,1.2222374242550624,-0.1849995788966278,False,False,True,1,0.12007349574786924,0,26.36
C18309,4.076145,0.454545,596.64,0.0,596.64,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2000.0,311.59914,22.461659,0.0,12.0,0.0020380725,61.38499589747731,0.29832,0.9983267518907704,0.0,0.0,1,Dormant/Low Engagement,-1.817058855358091,0.229611259364666,False,False,False,0,0.17430439918479584,0,12.61
C18310,37.983045,0.545455,242.24,0.0,242.24,0.0,0.25,0.0,0.25,0.0,0.0,3.0,2000.0,662.417377,99.057422,0.166667,12.0,0.0189915225,16.992448306693333,0.12112,0.9958888340733432,0.0,0.0,1,Dormant/Low Engagement,-1.6791872988622467,-0.1266492990730569,False,False,False,0,0.21538062879597808,0,2.2
C18311,0.0,0.0,152.28,0.0,152.28,0.0,1.0,0.0,1.0,0.0,0.0,12.0,4000.0,0.0,312.343947,0.0,12.0,0.0,0.0,0.03807,0.9934759916492694,0.0,0.0,1,Dormant/Low Engagement,-1.563077245392016,-0.2248151605005699,False,False,False,0,0.20413442387571018,0,5.05
C18312,5.020473,0.181818,100.05,0.0,100.05,0.0,0.25,0.0,0.25,0.0,0.0,3.0,4000.0,360.227309,125.327855,0.333333,12.0,0.00125511825,59.83372220089684,0.0250125,0.9901039089559625,0.0,0.0,1,Dormant/Low Engagement,-1.5220349948397485,-0.2002305962473858,False,False,False,0,0.18343057629384713,0,10.3
C18313,227.141183,1.0,2604.0,0.0,2604.0,0.0,1.0,0.0,0.916667,0.0,0.0,19.0,3200.0,2510.732854,163.027724,0.545455,12.0,0.0709816196875,11.005171538888703,0.81375,0.999616122840691,0.0,0.0,3,Transactors,-1.468937065982913,1.9856767296472544,False,False,False,0,0.14211685278786562,0,20.77
C18314,3572.844689,1.0,504.0,504.0,0.0,0.0,0.666667,0.666667,0.0,0.0,0.0,8.0,3500.0,697.903654,2829.064077,0.0,12.0,1.0,0.195280913059286,0.144,0.0,0.0,0.998019801980198,2,Revolvers,0.3600864484224651,-0.4981145342772685,False,False,False,0,0.15521406044694092,0,17.45
C18315,1179.159897,1.0,757.85,277.85,480.0,0.0,1.0,0.416667,1.0,0.0,0.0,17.0,1200.0,1038.225609,1023.699081,0.0,12.0,0.9826332475,0.8797330019764263,0.6315416666666667,0.6325360743229888,0.0,0.3661461421888384,3,Transactors,-0.7229385489551051,0.284083772273156,False,False,False,0,0.14426422463633287,0,20.23
C18316,39.930624,0.222222,399.95,290.57,109.38,0.0,0.222222,0.222222,0.111111,0.0,0.0,9.0,1200.0,0.0,312.343947,0.0,9.0,0.03327552,0.0,0.3332916666666666,0.2728020950243172,0.0,0.7247038284075321,1,Dormant/Low Engagement,-1.8018941619721696,0.0213593730552868,False,False,False,0,0.19209107948105897,0,8.1
C18317,1141.905542,1.0,8.4,8.4,0.0,54.519422,1.0,1.0,0.0,0.083333,2.0,12.0,1200.0,290.133362,516.511551,0.0,12.0,0.9515879516666668,0.2538559411412846,0.007,0.0,0.8529398466713294,0.8936170212765957,2,Revolvers,0.254945830656054,-1.8467265131053976,False,False,False,0,0.17511508033114265,0,12.41
C18318,777.739839,1.0,262.6,0.0,262.6,0.0,0.75,0.0,0.75,0.0,0.0,9.0,1000.0,131.553471,1379.505263,0.0,12.0,0.777739839,0.1689312199166941,0.2626,0.996206373292868,0.0,0.0,1,Dormant/Low Engagement,-1.033140163464914,-0.4553790039971066,False,False,False,0,0.16489991383971347,0,15.0
C18319,20.890606,1.0,110.0,0.0,110.0,0.0,1.0,0.0,0.875,0.0,0.0,8.0,1000.0,56.715447,108.294662,0.333333,8.0,0.020890606,2.59085778621204,0.11,0.990990990990991,0.0,0.0,1,Dormant/Low Engagement,-1.8433928030781528,-0.3465002462353115,False,False,False,0,0.20732267184873976,0,4.24
C18320,2934.090889,0.875,0.0,0.0,0.0,2710.056224,0.0,0.0,0.0,0.25,2.0,0.0,3000.0,428.467582,694.749539,0.0,8.0,0.9780302963333334,0.1459810268928268,0.0,0.0,0.9996311400733237,0.0,2,Revolvers,1.6249287146325175,-1.8963865565241391,False,False,False,0,0.17576498984134153,0,12.24
C18321,1245.654818,0.714286,626.56,626.56,0.0,1658.285219,0.428571,0.428571,0.0,0.285714,6.0,8.0,2500.0,249.873228,274.369204,0.0,7.0,0.4982619272,0.2004349755779791,0.2506239999999999,0.0,0.7254582266621965,0.998406526865957,2,Revolvers,0.1518129090100211,-0.8672998100557091,False,False,False,0,0.15854975903116358,0,16.61
C18322,32.369733,1.0,326.45,76.0,250.45,0.0,0.916667,0.083333,0.75,0.0,0.0,12.0,1000.0,243.721693,180.646996,0.4,12.0,0.032369733,7.30367524966412,0.3264499999999999,0.76484959535807,0.0,0.2320965032829439,1,Dormant/Low Engagement,-1.8679812848670616,0.0658757395490602,False,False,False,0,0.2035271706244169,0,5.2
C18323,1.846916,0.181818,604.32,0.0,604.32,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1500.0,557.734182,12.224702,0.0,12.0,0.0012312773333333,195.9081975021392,0.40288,0.9983479812330668,0.0,0.0,1,Dormant/Low Engagement,-1.902411691063468,0.4252864693634663,False,False,False,0,0.11560017052798133,0,27.5
C18324,392.896462,0.909091,450.0,450.0,0.0,517.197717,0.818182,0.818182,0.0,0.272727,5.0,9.0,500.0,769.083695,496.215787,0.0,11.0,0.785792924,1.952502165404065,0.9,0.0,0.5341860530332153,0.9977827050997784,3,Transactors,-0.6607616206899005,0.1025355891597566,False,False,False,0,0.1040886548318386,0,30.41
C18326,641.317325,1.0,1099.56,0.0,1099.56,0.0,1.0,0.0,1.0,0.0,0.0,49.0,4000.0,326.68893,193.76002,0.0,12.0,0.1603293312499999,0.5086098681831446,0.2748899999999999,0.999091371665334,0.0,0.0,1,Dormant/Low Engagement,-1.2894403330974114,0.3930089477779311,False,False,False,0,0.19564905557231532,0,7.2
C18327,40.977812,0.454545,502.92,0.0,502.92,0.0,0.416667,0.0,0.416667,0.0,0.0,6.0,4000.0,748.302786,177.375481,0.75,12.0,0.010244453,17.826150300544487,0.12573,0.9980155580250832,0.0,0.0,1,Dormant/Low Engagement,-1.4826130529035264,0.119943449256872,False,False,False,0,0.21505409747618426,0,2.28
C18328,121.446047,0.909091,1254.46,910.46,344.0,0.0,0.583333,0.416667,0.416667,0.0,0.0,14.0,1000.0,1244.737859,153.924261,0.5,12.0,0.1214460469999999,10.165602642933832,1.0,0.2740031542223567,0.0,0.7252003249804853,3,Transactors,-1.8507283075955157,1.4701451776001475,False,False,False,0,0.1361022014645084,0,22.3
C18329,16.176672,0.363636,95.55,0.0,95.55,0.0,0.25,0.0,0.25,0.0,0.0,3.0,1000.0,136.961964,59.907285,0.0,12.0,0.016176672,7.973719472549746,0.09555,0.9896426721905748,0.0,0.0,1,Dormant/Low Engagement,-1.833661088396717,-0.3595841318175072,False,False,False,0,0.20984288179893534,0,3.6
C18330,259.217679,0.818182,2844.3,544.3,2300.0,0.0,0.666667,0.333333,0.416667,0.0,0.0,12.0,2500.0,2733.780207,165.185385,0.166667,12.0,0.1036870715999999,10.505743566331631,1.0,0.8083506132920957,0.0,0.1912979299195163,3,Transactors,-1.5179252169855395,2.29842061035872,False,True,False,1,0.12373281307861095,0,25.43
