CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,UTILIZATION_RATIO,PAYMENT_TO_BALANCE,SPEND_VELOCITY,INSTALLMENT_FREQUENCY,CASH_ADVANCE_RATIO,PURCHASE_TYPE_RATIO,CLUSTER_ID,SEGMENT_NAME,PC1,PC2
C18484,109.009133,1.0,749.18,0.0,749.18,0.0,0.833333,0.0,0.833333,0.0,0.0,10.0,1000.0,922.628357,165.855405,0.727273,12.0,0.109009133,8.386834182212853,0.74918,0.9986669865898852,0.0,0.0,1,Dormant/Low Engagement,-1.9152614371678942,0.9597866755863
C18485,385.845093,0.25,0.0,0.0,0.0,2397.763368,0.0,0.0,0.0,0.25,5.0,0.0,2500.0,0.0,312.343947,0.0,8.0,0.1543380372,0.0,0.0,0.0,0.9995831185295972,0.0,2,Revolvers,0.09406069508320668,-1.5692786220237909
C18486,1209.031561,1.0,103.91,103.91,0.0,5910.81455,0.083333,0.083333,0.0,0.416667,8.0,1.0,2500.0,5904.060257,397.704005,0.083333,12.0,0.4836126244,4.8792613740758455,0.041564,0.0,0.9825607041798482,0.9904680202077972,2,Revolvers,2.0502439080004846,-0.9034422949330665
C18487,2837.962185,1.0,898.2,898.2,0.0,958.26211,0.416667,0.416667,0.0,0.416667,5.0,10.0,5000.0,641.182454,659.255972,0.0,12.0,0.567592437,0.2258510019568999,0.17964,0.0,0.5158986042520135,0.998887900355872,2,Revolvers,0.5863638451297271,-0.4717854981861566
C18488,1929.069939,1.0,0.0,0.0,0.0,973.827667,0.0,0.0,0.0,0.166667,2.0,0.0,2500.0,786.014779,513.327849,0.0,12.0,0.7716279756,0.4072467857860357,0.0,0.0,0.9989741776584188,0.0,2,Revolvers,0.7983285564080402,-1.7301067400144838
C18489,324.479364,0.5,0.0,0.0,0.0,1156.870667,0.0,0.0,0.0,0.5,13.0,0.0,2500.0,0.0,312.343947,0.0,6.0,0.1297917455999999,0.0,0.0,0.0,0.999136345683071,0.0,2,Revolvers,-0.22306195827160025,-1.5162908195601534
C18490,597.184048,1.0,517.0,0.0,517.0,2446.857321,0.5,0.0,0.416667,0.166667,2.0,6.0,1500.0,2119.840291,373.020675,0.166667,12.0,0.3981226986666666,3.543792747545819,0.3446666666666667,0.998069498069498,0.8252867022196917,0.0,2,Revolvers,0.09862354017971882,-0.5080216932941797
C18491,468.022403,1.0,488.93,236.13,252.8,132.146931,0.833333,0.333333,0.75,0.25,6.0,14.0,1000.0,722.96482,163.678643,0.0,12.0,0.468022403,1.5414291841406988,0.48893,0.5159920805012961,0.2124285991245028,0.4819668115853285,1,Dormant/Low Engagement,-1.1309487769094697,-0.0071484192285534804
C18492,223.820349,0.8,1176.72,869.81,306.91,98.219677,0.7,0.5,0.5,0.3,4.0,31.0,300.0,1074.228736,395.334212,0.0,10.0,0.74606783,4.778165058359553,1.0,0.2605967462554767,0.0769783076508247,0.7385541554868729,3,Transactors,-1.2592419689520005,0.9488759877082059
C18493,2757.097566,1.0,1533.04,384.04,1149.0,686.790836,0.5,0.083333,0.416667,0.166667,2.0,7.0,3000.0,767.851514,8608.53291,0.0,12.0,0.919032522,0.2783989672684407,0.5110133333333333,0.749002633568877,0.3092495046750152,0.2503454929467289,2,Revolvers,0.2393543248158149,0.18498094103223467
C18494,44.540733,0.636364,446.62,88.47,358.15,0.0,0.583333,0.083333,0.416667,0.0,0.0,9.0,4000.0,734.815143,190.9106,0.8,12.0,0.01113518325,16.135338511130243,0.111655,0.8001206380411956,0.0,0.1976453241588847,1,Dormant/Low Engagement,-1.4493054124998836,0.056746407351758246
C18495,1410.909779,1.0,698.88,0.0,698.88,948.848018,1.0,0.0,1.0,0.166667,8.0,12.0,1200.0,79.578186,11795.28096,0.083333,12.0,1.0,0.0563620899745889,0.5824,0.9985711836314796,0.5755030591103839,0.0,2,Revolvers,-0.08593811479185559,-0.4392653708852449
C18496,219.709329,1.0,586.64,0.0,586.64,0.0,1.0,0.0,0.875,0.0,0.0,8.0,1000.0,156.939833,165.553894,0.0,8.0,0.219709329,0.7110702284813706,0.5866399999999999,0.9982982778571916,0.0,0.0,1,Dormant/Low Engagement,-1.808283686713936,0.47674997534164126
C18497,2075.870968,1.0,0.0,0.0,0.0,996.279137,0.0,0.0,0.0,0.166667,2.0,0.0,2500.0,482.259939,543.579985,0.0,12.0,0.8303483872,0.232205055793336,0.0,0.0,0.9989972717137068,0.0,2,Revolvers,0.8563323253673393,-1.804220062512637
C18498,84.988845,0.4,280.0,280.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,1.0,2500.0,374.042528,136.958891,0.0,10.0,0.033995538,4.349895942898175,0.112,0.0,0.0,0.99644128113879,1,Dormant/Low Engagement,-1.4878846579859504,-0.25512654298261717
C18499,48.487138,0.818182,261.81,0.0,261.81,0.0,0.666667,0.0,0.5,0.0,0.0,8.0,1000.0,231.475316,156.323105,0.0,12.0,0.048487138,4.677484400087958,0.26181,0.9961949697500097,0.0,0.0,1,Dormant/Low Engagement,-1.857061915624027,-0.04376777832945361
C18500,1228.217369,1.0,836.4,0.0,836.4,382.163862,1.0,0.0,1.0,0.083333,1.0,24.0,1400.0,1163.702341,758.120882,0.0,12.0,0.8772981207142857,0.9467018367521944,0.5974285714285714,0.9988058275614998,0.3133610907208072,0.0,3,Transactors,-0.4495157127670506,0.10133899510624435
C18501,1174.249291,0.833333,233.54,233.54,0.0,1664.224665,0.333333,0.333333,0.0,0.5,6.0,5.0,2000.0,185.82061,205.99605,0.0,6.0,0.5871246455000001,0.1581116546276648,0.11677,0.0,0.8764775833870914,0.995736334953526,2,Revolvers,0.33710925120139085,-1.4238551620865567
C18502,991.11995,0.833333,0.0,0.0,0.0,1341.446355,0.0,0.0,0.0,0.333333,2.0,0.0,1500.0,204.785807,160.331541,0.0,6.0,0.6607466333333334,0.2064123466119192,0.0,0.0,0.9992550912769992,0.0,2,Revolvers,0.39267272794974173,-1.8557827341744646
C18503,1142.302592,1.0,0.0,0.0,0.0,175.924692,0.0,0.0,0.0,0.333333,5.0,0.0,1200.0,454.157081,418.981666,0.0,12.0,0.9519188266666668,0.3972326173122154,0.0,0.0,0.9943478776834608,0.0,2,Revolvers,0.4271850191484575,-1.9630571715083143
C18504,1056.794852,1.0,0.0,0.0,0.0,3291.524402,0.0,0.0,0.0,0.666667,17.0,0.0,3000.0,2794.942155,339.698592,0.166667,12.0,0.3522649506666667,2.6422345974888524,0.0,0.0,0.9996962816739056,0.0,2,Revolvers,1.0129040038218378,-1.262724989023474
C18505,4302.771935,0.857143,0.0,0.0,0.0,5875.404159,0.0,0.0,0.0,0.142857,5.0,0.0,6000.0,384.040295,1966.521666,0.0,7.0,0.7171286558333333,0.0892334214731106,0.0,0.0,0.9998298279061578,0.0,0,Cash Advance Users,2.706052538528188,-1.603932274478555
C18506,279.811953,1.0,399.9,0.0,399.9,0.0,1.0,0.0,0.916667,0.0,0.0,14.0,1000.0,538.655831,195.433258,0.0,12.0,0.279811953,1.9182083427908785,0.3999,0.9975056123721626,0.0,0.0,1,Dormant/Low Engagement,-1.61462841650847,0.13881446775149558
C18507,54.598322,1.0,832.68,0.0,832.68,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2000.0,811.761402,75.007289,0.333333,12.0,0.027299161,14.600465855786078,0.41634,0.9988004989924192,0.0,0.0,1,Dormant/Low Engagement,-1.7612331159366903,0.5383395075484542
C18508,2323.50306,1.0,66.0,66.0,0.0,1750.387105,0.083333,0.083333,0.0,0.583333,14.0,1.0,3000.0,663.167426,539.587943,0.0,12.0,0.77450102,0.2852942796298147,0.022,0.0,0.96313388610733,0.9850746268656716,2,Revolvers,1.0652133700778537,-1.6435191109607885
C18509,997.781043,1.0,0.0,0.0,0.0,56.553047,0.0,0.0,0.0,0.166667,2.0,0.0,1200.0,729.644957,347.033488,0.0,12.0,0.8314842025,0.7305354482984515,0.0,0.0,0.9826247253251422,0.0,2,Revolvers,0.2787724922574249,-1.8447620656879717
C18510,96.698289,1.0,1052.28,0.0,1052.28,0.0,1.0,0.0,1.0,0.0,0.0,23.0,2000.0,930.197472,180.400196,0.833333,12.0,0.0483491445,9.521123466143813,0.5261399999999999,0.9990505848397389,0.0,0.0,1,Dormant/Low Engagement,-1.758694251977659,0.7843127849202423
C18511,39.02645,0.888889,158.96,0.0,158.96,0.0,0.888889,0.0,0.777778,0.0,0.0,8.0,1500.0,117.452297,122.755349,0.0,9.0,0.0260176333333333,2.934367074771808,0.1059733333333333,0.9937484371092772,0.0,0.0,1,Dormant/Low Engagement,-1.7774746495934628,-0.2957750602780155
C18512,71.98176,1.0,459.49,0.0,459.49,0.0,1.0,0.0,1.0,0.0,0.0,13.0,1000.0,396.58986,178.180098,0.666667,12.0,0.0719817599999999,5.434095587719453,0.45949,0.9978284001824144,0.0,0.0,1,Dormant/Low Engagement,-1.8954670665890716,0.34747252762706005
C18513,2537.341739,1.0,2286.06,1508.89,777.17,769.988993,1.0,0.666667,0.916667,0.166667,3.0,49.0,4000.0,520.41176,858.654032,0.0,12.0,0.63433543475,0.2050203690087136,0.571515,0.3398118107963936,0.2518732917801164,0.6597509466301715,3,Transactors,0.030157508243538744,0.6877815238374169
C18514,14.665071,0.454545,108.85,108.85,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,4.0,1000.0,170.376826,137.064172,0.0,12.0,0.014665071,10.876224308207732,0.1088499999999999,0.0,0.0,0.99089667728721,1,Dormant/Low Engagement,-1.691783568426593,-0.4379640658155685
C18515,66.0478,0.454545,674.67,674.67,0.0,0.0,0.416667,0.416667,0.0,0.0,0.0,8.0,600.0,538.053223,167.18485,1.0,12.0,0.1100796666666666,8.024919878057148,1.0,0.0,0.0,0.9985199875678956,3,Transactors,-1.983389910793387,1.1568192849315988
C18516,190.096469,1.0,561.99,0.0,561.99,0.0,1.0,0.0,1.0,0.0,0.0,14.0,1000.0,372.859398,195.131923,0.0,12.0,0.190096469,1.9511579672359092,0.56199,0.9982237695163324,0.0,0.0,1,Dormant/Low Engagement,-1.8063468641610179,0.47628444406029846
C18517,3380.523396,1.0,1012.31,1012.31,0.0,3294.766081,0.555556,0.555556,0.0,0.333333,17.0,27.0,4000.0,714.210126,2405.600709,0.0,9.0,0.845130849,0.2112095769749333,0.2530775,0.0,0.7647882764956212,0.9990131351708756,2,Revolvers,1.5984525722917726,-0.8199453679861137
C18518,229.272651,0.363636,0.0,0.0,0.0,751.963727,0.0,0.0,0.0,0.083333,1.0,0.0,1200.0,12.773144,312.967911,0.0,12.0,0.1910605424999999,0.055469652798673,0.0,0.0,0.9986719147760488,0.0,2,Revolvers,-0.4000843275714886,-1.6354818571695806
C18519,2473.175598,1.0,0.0,0.0,0.0,1462.361808,0.0,0.0,0.0,0.416667,9.0,0.0,3000.0,703.75604,582.501738,0.0,12.0,0.8243918659999999,0.284440619561878,0.0,0.0,0.9993166419989008,0.0,2,Revolvers,1.12501727123708,-1.7391724410903548
C18520,26.625558,1.0,199.2,0.0,199.2,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2700.0,177.875592,137.21437,0.181818,12.0,0.0098613177777777,6.438805398971489,0.0737777777777777,0.995004995004995,0.0,0.0,1,Dormant/Low Engagement,-1.661372943169134,-0.2294974469851831
C18521,19.161629,1.0,638.08,0.0,638.08,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2500.0,639.809559,170.717097,1.0,12.0,0.0076646516,31.734021045620867,0.255232,0.9984352506728422,0.0,0.0,1,Dormant/Low Engagement,-1.6972153939754406,0.24583783385568528
C18522,2271.907354,1.0,0.0,0.0,0.0,1253.401339,0.0,0.0,0.0,0.583333,9.0,0.0,2500.0,1358.997158,632.612856,0.0,12.0,0.9087629416,0.5979113735579035,0.0,0.0,0.9992028069734068,0.0,2,Revolvers,1.1363912151808202,-1.7288723925038132
C18523,1973.025342,1.0,0.0,0.0,0.0,2009.582123,0.0,0.0,0.0,0.666667,6.0,0.0,2000.0,325.367575,476.302544,0.0,9.0,0.986512671,0.1648244164233226,0.0,0.0,0.9995026316067568,0.0,2,Revolvers,1.136626470201581,-1.987579946736247
C18524,29.040058,0.909091,289.63,0.0,289.63,0.0,1.0,0.0,0.909091,0.0,0.0,11.0,1000.0,243.424066,88.003769,0.0,11.0,0.0290400579999999,8.103315446328367,0.28963,0.9965591989815228,0.0,0.0,1,Dormant/Low Engagement,-1.8903246847820847,0.022704310475848175
C18525,935.042217,1.0,1000.0,1000.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,1200.0,204.111522,215.712999,0.0,12.0,0.7792018475,0.2180580301753633,0.8333333333333334,0.0,0.0,0.999000999000999,3,Transactors,-1.0552932198065605,0.6049898927258363
C18526,863.821682,1.0,145.81,0.0,145.81,315.650923,0.583333,0.0,0.5,0.083333,1.0,7.0,1000.0,520.56678,1598.733913,0.0,12.0,0.863821682,0.6019353941220914,0.14581,0.99318847489953,0.6825461510398793,0.0,2,Revolvers,-0.17722657477615122,-1.2696226372438737
C18527,2128.836017,1.0,0.0,0.0,0.0,2474.142891,0.0,0.0,0.0,0.083333,1.0,0.0,5000.0,895.113371,582.608195,0.0,12.0,0.4257672034,0.4202733749712901,0.0,0.0,0.9995959829213756,0.0,2,Revolvers,1.1153296622145028,-1.3755316111084668
C18528,1299.027426,1.0,731.45,74.23,657.22,2823.614133,1.0,0.142857,0.857143,0.571429,16.0,11.0,1500.0,2296.979965,1066.288428,0.166667,7.0,0.866018284,1.7668703898559135,0.4876333333333333,0.8972899174005051,0.7940278992150562,0.1013448016929483,2,Revolvers,0.7281265420574858,-0.435974925699696
C18529,2066.764509,1.0,421.12,421.12,0.0,2099.57077,0.083333,0.083333,0.0,0.333333,26.0,1.0,2500.0,701.557906,1397.322018,0.0,12.0,0.8267058036,0.3392832708688298,0.168448,0.0,0.8326043759917479,0.9976310054013076,2,Revolvers,0.922399316155297,-1.270810281259608
C18530,6008.914524,0.777778,0.0,0.0,0.0,8304.470149,0.0,0.0,0.0,0.333333,9.0,0.0,9000.0,1279.301117,1404.889491,0.0,9.0,0.6676571693333333,0.2128651101261486,0.0,0.0,0.9998795974241,0.0,0,Cash Advance Users,4.004955400744235,-1.2674332444848335
C18531,1420.676352,1.0,1379.12,420.54,958.58,346.104638,0.916667,0.25,0.916667,0.333333,5.0,26.0,1500.0,1439.44004,1159.79285,0.0,12.0,0.947117568,1.0124948888507643,0.9194133333333332,0.6945627916413066,0.2004980292721323,0.3047126336840275,3,Transactors,-0.4851544256740391,0.8562403784178275
C18532,1304.669711,1.0,938.95,839.95,99.0,718.244077,0.875,0.75,0.625,0.25,3.0,19.0,6000.0,397.559825,221.76596,0.0,8.0,0.2174449518333333,0.3044872846866553,0.1564916666666666,0.1053247513165593,0.4331483792895009,0.8936113623065056,1,Dormant/Low Engagement,-0.16854548677985726,-0.1999465458534201
C18533,42.204276,0.909091,655.73,197.39,458.34,0.0,1.0,0.083333,0.916667,0.0,0.0,12.0,500.0,459.163878,96.554895,0.5,12.0,0.084408552,10.62774152262151,1.0,0.6979123840847836,0.0,0.3005649201346063,3,Transactors,-2.1348933401154246,1.2250642862645
C18534,420.348086,1.0,3986.24,833.24,3153.0,0.0,1.0,0.166667,1.0,0.0,0.0,22.0,1500.0,3100.021072,202.854078,0.666667,12.0,0.2802320573333333,7.357387336037406,1.0,0.7907725644806934,0.0,0.2089766354671401,3,Transactors,-1.306478701426245,2.486210379959356
C18535,636.560481,0.666667,202.77,181.61,21.16,1148.569187,0.5,0.333333,0.166667,0.5,9.0,5.0,1500.0,76.573549,128.452063,0.0,6.0,0.424373654,0.1201039764570978,0.13518,0.1038425676007263,0.8493203465825472,0.8912499386563283,2,Revolvers,-0.16473398258399455,-1.3220264051389163
C18536,2648.244646,1.0,0.0,0.0,0.0,10458.97815,0.0,0.0,0.0,1.0,123.0,0.0,4000.0,9818.531412,665.888853,0.0,12.0,0.6620611615,3.706162594996521,0.0,0.0,0.99990439750584,0.0,0,Cash Advance Users,4.215957271878438,-0.5666690189676744
C18537,174.909754,0.833333,0.0,0.0,0.0,721.16471,0.0,0.0,0.0,0.333333,3.0,0.0,1500.0,221.855473,82.94693,0.0,6.0,0.1166065026666666,1.2611891492952687,0.0,0.0,0.9986152743464852,0.0,2,Revolvers,-0.4355147832150548,-1.540973618492846
C18538,1016.52185,0.909091,44.0,44.0,0.0,1069.450087,0.083333,0.083333,0.0,0.166667,4.0,1.0,1200.0,54.983629,4080.472538,0.0,12.0,0.8471015416666666,0.0540368042219437,0.0366666666666666,0.0,0.9596213410318484,0.9777777777777776,2,Revolvers,0.4109741357924477,-1.8891853553735045
C18539,2080.12257,0.777778,0.0,0.0,0.0,3014.915206,0.0,0.0,0.0,0.222222,7.0,0.0,3000.0,652.357962,506.798212,0.0,9.0,0.69337419,0.3134644597122408,0.0,0.0,0.9996684256911432,0.0,2,Revolvers,1.2551286819284426,-1.7303996186125166
C18540,289.220297,1.0,0.0,0.0,0.0,1048.868332,0.0,0.0,0.0,0.083333,3.0,0.0,1200.0,59.150211,288.255952,0.0,12.0,0.2410169141666666,0.2038114205361728,0.0,0.0,0.999047499605884,0.0,2,Revolvers,-0.267729909503103,-1.6658429761891267
C18541,1079.106678,1.0,0.0,0.0,0.0,390.485014,0.0,0.0,0.0,0.416667,5.0,0.0,1200.0,552.57076,313.808062,0.0,12.0,0.899255565,0.5115890599095063,0.0,0.0,0.9974456238061772,0.0,2,Revolvers,0.42691241764579774,-1.930118965998763
C18542,7.258112,0.272727,57.0,57.0,0.0,0.0,0.090909,0.090909,0.0,0.0,0.0,1.0,1500.0,294.679399,79.49349,0.0,11.0,0.0048387413333333,35.68362829179357,0.038,0.0,0.0,0.9827586206896552,1,Dormant/Low Engagement,-1.6140822868617175,-0.5041873003036959
C18543,403.311321,0.857143,208.0,208.0,0.0,438.543672,0.142857,0.142857,0.0,0.142857,1.0,1.0,4000.0,39.576673,133.729514,0.0,7.0,0.10082783025,0.097886630782718,0.052,0.0,0.6772418463229148,0.9952153110047848,2,Revolvers,-0.5424725787647358,-0.9372718901665887
C18544,15.410246,0.571429,51.02,51.02,0.0,0.0,0.142857,0.142857,0.0,0.0,0.0,2.0,4000.0,72.30987,70.412367,0.0,7.0,0.0038525615,4.4063854984258,0.012755,0.0,0.0,0.9807766243752404,1,Dormant/Low Engagement,-1.3946501222670407,-0.3954939721434288
C18545,1094.961929,1.0,498.21,0.0,498.21,1188.796657,1.0,0.0,0.875,0.5,8.0,14.0,1200.0,460.368166,1643.554755,0.0,8.0,0.9124682741666668,0.4200585383655237,0.4151749999999999,0.9979968349992988,0.704260644986307,0.0,2,Revolvers,0.03817676872864179,-0.7914294875565192
C18546,254.260019,1.0,2184.72,0.0,2184.72,0.0,1.0,0.0,1.0,0.0,0.0,41.0,4000.0,1889.29739,188.392562,0.5,12.0,0.06356500475,7.401462232124961,0.54618,0.9995424848562487,0.0,0.0,1,Dormant/Low Engagement,-1.362090150759332,1.4058913782463534
C18547,110.474358,1.0,1294.42,269.5,1024.92,0.0,0.916667,0.166667,0.833333,0.0,0.0,13.0,2500.0,1399.705212,164.585216,0.818182,12.0,0.0441897432,12.55629758370082,0.517768,0.791187414120517,0.0,0.2080406354695774,1,Dormant/Low Engagement,-1.611389097223489,0.9204925960748429
C18548,17.699123,0.454545,0.0,0.0,0.0,29.421611,0.0,0.0,0.0,0.083333,1.0,2.0,2000.0,178.288304,82.738431,0.333333,12.0,0.0088495615,9.534581060298924,0.0,0.0,0.9671286310248328,0.0,2,Revolvers,-0.7146248720325828,-1.4008761567387922
C18549,77.097563,0.727273,233.62,25.62,208.0,281.332123,0.666667,0.083333,0.666667,0.25,4.0,9.0,1000.0,689.947206,123.11519,0.111111,12.0,0.077097563,8.834426830962704,0.23362,0.8865399369192737,0.5452678852529889,0.1091978518455374,1,Dormant/Low Engagement,-1.2078302244742074,-0.5383163875308553
C18550,0.0,0.0,39.54,0.0,39.54,0.0,0.166667,0.0,0.166667,0.0,0.0,2.0,3000.0,181.014541,312.343947,0.0,12.0,0.0,181.014541,0.0131799999999999,0.9753330044400592,0.0,0.0,1,Dormant/Low Engagement,-1.648275096053381,-0.317054997830403
C18551,777.210275,1.0,622.51,0.0,622.51,1387.449608,1.0,0.0,0.857143,0.428571,6.0,27.0,1000.0,1092.401437,521.876562,0.0,7.0,0.7772102750000001,1.4037355610602802,0.62251,0.9983961764847396,0.6899440458577326,0.0,2,Revolvers,-0.16560244065116644,-0.2642162339671456
C18552,25.840196,1.0,277.56,0.0,277.56,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,274.150799,176.998221,1.0,12.0,0.025840196,10.214187668376193,0.27756,0.9964101091326824,0.0,0.0,1,Dormant/Low Engagement,-1.8854638012755895,0.005927274422049103
C18553,150.897044,0.181818,0.0,0.0,0.0,900.772781,0.0,0.0,0.0,0.083333,1.0,0.0,2500.0,0.0,312.343947,0.0,12.0,0.0603588175999999,0.0,0.0,0.0,0.9988910732048364,0.0,2,Revolvers,-0.3859267767931742,-1.4720015580251298
C18554,192.25979,0.272727,86.03,86.03,0.0,997.125484,0.083333,0.083333,0.0,0.166667,4.0,1.0,1200.0,0.0,312.343947,0.0,12.0,0.1602164916666666,0.0,0.0716916666666666,0.0,0.919725536341981,0.9885097092956452,2,Revolvers,-0.4813174196315542,-1.418709639262558
C18555,11.115883,1.0,216.36,0.0,216.36,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,199.847489,34.928987,0.555556,12.0,0.011115883,16.494669765298987,0.21636,0.9953993375046006,0.0,0.0,1,Dormant/Low Engagement,-1.8856323914397333,-0.11334751564342546
C18556,801.688726,1.0,325.92,0.0,325.92,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,484.790462,224.451595,0.0,12.0,0.801688726,0.6039582297559266,0.32592,0.99694114768139,0.0,0.0,1,Dormant/Low Engagement,-0.9912369468512412,-0.29641889131261684
C18557,105.333584,0.375,306.0,306.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,2.0,6000.0,101.986927,118.324082,0.0,8.0,0.0175555973333333,0.9591224443257738,0.051,0.0,0.0,0.996742671009772,1,Dormant/Low Engagement,-1.1787649363080406,-0.11478427645701063
C18558,32.944835,1.0,185.8,0.0,185.8,0.0,1.0,0.0,0.9,0.0,0.0,10.0,1000.0,101.816592,142.426777,0.625,10.0,0.032944835,2.999472290850729,0.1858,0.994646680942184,0.0,0.0,1,Dormant/Low Engagement,-1.85724148846198,-0.20036561417437151
C18559,192.766707,0.727273,55.0,55.0,0.0,455.904257,0.083333,0.083333,0.0,0.25,4.0,1.0,2000.0,236.007337,119.086777,0.0,12.0,0.0963833535,1.2179973569969376,0.0275,0.0,0.8906045432632532,0.9821428571428572,2,Revolvers,-0.5654722715721763,-1.3276840255875497
C18560,53.684439,0.818182,862.47,0.0,862.47,0.0,0.75,0.0,0.666667,0.0,0.0,9.0,2500.0,1007.362536,172.278333,1.0,12.0,0.0214737755999999,18.42137460713458,0.344988,0.9988418821730924,0.0,0.0,1,Dormant/Low Engagement,-1.6627583840031446,0.497832393689121
C18561,229.752417,1.0,82.28,0.0,82.28,0.0,0.333333,0.0,0.333333,0.0,0.0,4.0,1000.0,203.78769,171.875166,0.0,12.0,0.229752417,0.8831443356019105,0.08228,0.9879923150816524,0.0,0.0,1,Dormant/Low Engagement,-1.5742442247974164,-0.4936758120765857
C18562,184.007838,1.0,526.92,0.0,526.92,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1500.0,396.991301,180.5486,0.083333,12.0,0.1226718919999999,2.145808011658404,0.35128,0.9981057736020608,0.0,0.0,1,Dormant/Low Engagement,-1.7210744836071685,0.19770710704861197
C18563,626.342256,1.0,956.64,360.0,596.64,0.0,0.454545,0.090909,0.363636,0.0,0.0,8.0,7500.0,2125.953394,222.366993,0.0,11.0,0.0835123008,3.3888254356645797,0.127552,0.6230316193976859,0.0,0.3759241468610333,1,Dormant/Low Engagement,-0.7116945599880925,0.6309611342847605
C18564,4.602365,0.181818,38.42,0.0,38.42,0.0,0.166667,0.0,0.166667,0.0,0.0,2.0,1000.0,74.750172,41.034906,0.0,12.0,0.004602365,13.3426101298291,0.03842,0.9746321664129884,0.0,0.0,1,Dormant/Low Engagement,-1.8283509521180354,-0.472748211462014
C18565,438.94049,1.0,883.64,838.41,45.23,480.86377,0.333333,0.333333,0.083333,0.166667,4.0,9.0,1000.0,910.64164,364.106153,0.0,12.0,0.43894049,2.069920047595528,0.88364,0.0511281425212515,0.3521511844672534,0.947741454150841,3,Transactors,-1.0430354221394338,0.6117771705692537
C18566,5.902257,0.818182,246.25,0.0,246.25,0.0,0.5,0.0,0.5,0.0,0.0,9.0,1000.0,316.597475,85.012713,0.777778,12.0,0.0059022569999999,45.86868831456145,0.24625,0.9959555106167848,0.0,0.0,1,Dormant/Low Engagement,-1.8945621585736492,-0.03132555110765214
C18567,1226.820889,0.909091,0.0,0.0,0.0,1719.367591,0.0,0.0,0.0,0.181818,4.0,0.0,1500.0,549.657295,409.831519,0.0,11.0,0.8178805926666667,0.447668955565391,0.0,0.0,0.9994187288779262,0.0,2,Revolvers,0.7178247561824416,-1.9034205216862716
C18568,485.236136,1.0,0.0,0.0,0.0,2250.075872,0.0,0.0,0.0,0.333333,5.0,0.0,3000.0,3541.569099,191.090262,0.333333,12.0,0.1617453786666666,7.283640266094908,0.0,0.0,0.9995557679719114,0.0,2,Revolvers,0.5544137354828683,-1.0260792554612046
C18569,50.445122,1.0,685.32,0.0,685.32,0.0,1.0,0.0,0.916667,0.0,0.0,12.0,1000.0,627.32922,184.185967,0.8,12.0,0.0504451219999999,12.1941438879278,0.68532,0.9985429537242104,0.0,0.0,1,Dormant/Low Engagement,-1.9904030607023566,0.8276955826765374
C18570,1551.331695,1.0,349.92,0.0,349.92,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1500.0,321.763599,7433.189695,0.0,12.0,1.0,0.2072776069936522,0.23328,0.9971503476575858,0.0,0.0,2,Revolvers,-0.5575624338975976,-0.5257619511830408
C18571,1158.905046,1.0,82.9,0.0,82.9,3259.28324,0.333333,0.0,0.333333,0.583333,13.0,4.0,2500.0,2996.994649,478.201727,0.166667,12.0,0.4635620184,2.5838275808311293,0.03316,0.9880810488676997,0.9749041575118688,0.0,2,Revolvers,0.9304568410105617,-1.1231580879834917
C18572,26.143768,0.363636,0.0,0.0,0.0,490.493,0.0,0.0,0.0,0.090909,4.0,0.0,1000.0,1132.076982,42.063009,0.333333,11.0,0.026143768,41.70669974780215,0.0,0.0,0.9979653830268184,0.0,2,Revolvers,-0.5495699012949941,-1.3864780205955884
C18573,572.838755,1.0,442.23,339.64,102.59,0.0,1.0,1.0,0.444444,0.0,0.0,40.0,600.0,407.914418,416.727752,0.0,9.0,0.9547312583333332,0.7108519848925157,0.73705,0.2314599643525934,0.0,0.7662838706766238,3,Transactors,-1.0326760673036817,0.19724681168696356
C18574,993.453968,1.0,1114.26,1114.26,0.0,0.0,0.416667,0.416667,0.0,0.0,0.0,10.0,1500.0,582.043795,411.865777,0.0,12.0,0.6623026453333334,0.5852898311327368,0.74284,0.0,0.0,0.9991033480982012,3,Transactors,-1.0253724865107243,0.6300377057396034
