CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,UTILIZATION_RATIO,PAYMENT_TO_BALANCE,SPEND_VELOCITY,INSTALLMENT_FREQUENCY,CASH_ADVANCE_RATIO,PURCHASE_TYPE_RATIO
C18154,23.407282,0.111111,240.47,240.47,0.0,0.0,0.111111,0.111111,0.0,0.0,0.0,2.0,2500.0,0.0,312.343947,0.0,9.0,0.0093629128,0.0,0.096188,0.0,0.0,0.9958586988031639
C18155,413.936244,1.0,187.5,0.0,187.5,0.0,0.6,0.0,0.6,0.0,0.0,6.0,1000.0,141.526262,176.107285,0.0,10.0,0.413936244,0.34107953702882604,0.1875,0.9946949602122016,0.0,0.0
C18156,613.893503,1.0,2078.56,1693.5,385.06,0.0,0.916667,0.666667,0.666667,0.0,0.0,31.0,1800.0,1013.159567,169.176825,0.0,12.0,0.3410519461111111,1.6476992553294225,1.0,0.18516416934351498,0.0,0.8143549597030141
C18157,1369.504264,1.0,1603.8,0.0,1603.8,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1300.0,1591.602315,1278.329537,0.0,12.0,1.0,1.1613260584499723,1.0,0.9993768693918246,0.0,0.0
C18158,49.682373,1.0,412.32,0.0,412.32,0.0,1.0,0.0,1.0,0.0,0.0,12.0,4000.0,551.966425,470.6688,0.083333,12.0,0.012420593249999999,10.890698132859722,0.10308,0.9975805671150683,0.0,0.0
C18159,60.37904,0.5,712.0,712.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,4.0,7500.0,1134.962538,115.956204,1.0,10.0,0.008050538666666667,18.491044141452846,0.09493333333333333,0.0,0.0,0.9985974754558204
C18160,468.256151,1.0,55.0,55.0,0.0,54.149701,0.083333,0.083333,0.0,0.083333,2.0,1.0,500.0,246.584357,329.619743,0.0,12.0,0.936512302,0.5254792216884548,0.11,0.0,0.49160098037851235,0.9821428571428571
C18161,12.642164,0.272727,175.56,0.0,175.56,0.0,0.25,0.0,0.166667,0.0,0.0,3.0,1000.0,382.866599,178.54837,0.0,12.0,0.012642164,28.064946221142044,0.17556,0.9943362029904849,0.0,0.0
C18162,35.074422,1.0,72.4,0.0,72.4,0.0,0.416667,0.0,0.416667,0.0,0.0,5.0,1500.0,134.808623,141.557845,0.0,12.0,0.023382948,3.736958640667895,0.04826666666666667,0.9863760217983651,0.0,0.0
C18163,1410.226871,1.0,1680.91,114.0,1566.91,0.0,1.0,0.166667,1.0,0.0,0.0,43.0,4000.0,315.876873,421.865373,0.0,12.0,0.35255671775,0.2238313906084913,0.42022750000000003,0.9316253545076728,0.0,0.06778008335761128
C18164,17.838173,1.0,164.7,0.0,164.7,0.0,0.416667,0.0,0.333333,0.0,0.0,5.0,3000.0,182.462461,103.72423,0.111111,12.0,0.0059460576666666674,9.685783276329397,0.0549,0.9939649969824985,0.0,0.0
C18165,81.364936,1.0,710.16,0.0,710.16,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,688.322495,177.76209,0.75,12.0,0.081364936,8.356984518266366,0.71016,0.9985938466730412,0.0,0.0
C18166,888.101401,1.0,100.0,0.0,100.0,896.57899,0.222222,0.0,0.111111,0.111111,2.0,2.0,1000.0,212.755352,527.241583,0.0,9.0,0.888101401,0.2392925618615688,0.1,0.9900990099009901,0.8987548845630761,0.0
C18167,3.744789,0.090909,78.33,0.0,78.33,0.0,0.083333,0.0,0.083333,0.0,0.0,1.0,1000.0,0.0,312.343947,0.0,12.0,0.003744789,0.0,0.07833,0.987394428337325,0.0,0.0
C18168,401.822565,1.0,518.23,116.23,402.0,0.0,0.5,0.166667,0.333333,0.0,0.0,8.0,1700.0,160.689352,190.313074,0.0,12.0,0.23636621470588234,0.3989085169546051,0.3048411764705882,0.7742233692198063,0.0,0.22385070200104001
C18169,14.017311,0.454545,327.8,0.0,327.8,0.0,0.416667,0.0,0.416667,0.0,0.0,5.0,1500.0,692.336439,94.456281,0.8,12.0,0.009344874,46.10255717551565,0.21853333333333333,0.9969586374695864,0.0,0.0
C18170,54.58197,1.0,247.66,132.0,115.66,0.0,1.0,0.166667,1.0,0.0,0.0,16.0,1700.0,163.543097,151.846536,0.0,12.0,0.032107041176470584,2.9423767635440052,0.14568235294117646,0.4651331134882973,0.0,0.5308453309740208
C18171,15.523256,0.454545,0.0,0.0,0.0,357.184643,0.0,0.0,0.0,0.416667,12.0,0.0,500.0,213.153735,70.797458,0.090909,12.0,0.031046512,12.900225899786339,0.0,0.0,0.9972081438455194,0.0
C18172,1950.482518,1.0,0.0,0.0,0.0,2660.139985,0.0,0.0,0.0,0.333333,8.0,0.0,2500.0,3213.688818,501.403933,0.083333,12.0,0.7801930072000001,1.646793547140554,0.0,0.0,0.9996242211963156,0.0
C18173,1747.492429,1.0,0.0,0.0,0.0,1769.875637,0.0,0.0,0.0,0.25,3.0,0.0,3000.0,450.697772,602.964607,0.0,12.0,0.5824974763333333,0.2577636394215122,0.0,0.0,0.9994353076076566,0.0
C18174,40.762516,0.636364,376.0,316.5,59.5,0.0,0.5,0.416667,0.083333,0.0,0.0,7.0,10000.0,369.351109,141.778284,0.333333,12.0,0.0040762516,8.84408183165976,0.0376,0.15782493368700265,0.0,0.8395225464190982
C18175,1039.267052,0.909091,0.0,0.0,0.0,3172.729359,0.0,0.0,0.0,0.166667,3.0,0.0,3500.0,5240.282775,456.342225,0.090909,12.0,0.2969334434285714,5.0374399198024395,0.0,0.0,0.9996849132717747,0.0
C18176,0.0,0.0,247.44,0.0,247.44,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1500.0,317.354396,312.343947,0.0,12.0,0.0,317.354396,0.16496,0.9959748832716149,0.0,0.0
C18177,13318.65912,1.0,3504.74,3266.29,238.45,1306.849608,0.636364,0.545455,0.272727,0.181818,3.0,16.0,17500.0,2594.820938,4762.246065,0.0,11.0,0.7610662354285714,0.19481136225954707,0.20027085714285714,0.068017023510015,0.27154810911522875,0.9316977300085004
C18179,5658.938986,1.0,111.54,111.54,0.0,3344.962624,0.083333,0.083333,0.0,0.333333,7.0,1.0,6500.0,1386.242232,1781.099062,0.0,12.0,0.8706059978461539,0.24492176248346575,0.01716,0.0,0.967450494695561,0.9911142704816065
C18180,341.901741,0.5,152.84,152.84,0.0,1008.117498,0.333333,0.333333,0.0,0.333333,9.0,3.0,1200.0,0.0,312.343947,0.0,6.0,0.2849181175,0.0,0.12736666666666666,0.0,0.8676027305088228,0.9934997399895996
C18181,85.095626,1.0,1553.04,0.0,1553.04,0.0,0.916667,0.0,0.916667,0.0,0.0,20.0,2000.0,1654.909972,124.032106,0.818182,12.0,0.042547813,19.22176594662312,0.77652,0.9993565159197961,0.0,0.0
C18182,933.05808,1.0,0.0,0.0,0.0,634.617283,0.0,0.0,0.0,0.416667,10.0,0.0,1000.0,827.275832,299.52845,0.0,12.0,0.93305808,0.8856792202900274,0.0,0.0,0.9984267262285881,0.0
C18183,9.252573,0.454545,0.0,0.0,0.0,943.60879,0.0,0.0,0.0,0.083333,1.0,0.0,1200.0,949.846251,44.502743,0.0,12.0,0.0077104775,92.6446708548186,0.0,0.0,0.9989413606875286,0.0
C18184,100.403989,1.0,790.0,0.0,790.0,0.0,1.0,0.0,0.916667,0.0,0.0,13.0,1000.0,573.971571,161.591908,0.6,12.0,0.100403989,5.660246472158014,0.79,0.9987357774968394,0.0,0.0
C18185,77.866345,0.545455,1403.34,0.0,1403.34,0.0,0.5,0.0,0.5,0.0,0.0,6.0,4000.0,1865.579842,95.577384,0.636364,12.0,0.019466586249999997,23.654955000133455,0.35083499999999995,0.9992879217283563,0.0,0.0
C18186,991.097892,1.0,180.0,0.0,180.0,0.0,0.5,0.0,0.5,0.0,0.0,6.0,1000.0,463.990395,1913.53663,0.0,12.0,0.991097892,0.4676861010808397,0.18,0.994475138121547,0.0,0.0
C18187,6.692421,0.545455,333.42,0.0,333.42,0.0,0.583333,0.0,0.583333,0.0,0.0,12.0,4000.0,318.713472,1.113027,0.0,12.0,0.0016731052500000001,41.43214106456212,0.083355,0.9970097482208002,0.0,0.0
C18188,22.161656,0.636364,1240.58,0.0,1240.58,0.0,0.666667,0.0,0.666667,0.0,0.0,15.0,1500.0,1817.791324,107.871575,0.5,12.0,0.014774437333333335,78.48278741381877,0.8270533333333333,0.9991945746548753,0.0,0.0
C18189,15.281665,0.636364,124.25,0.0,124.25,0.0,0.583333,0.0,0.583333,0.0,0.0,7.0,4000.0,211.115274,156.915101,0.285714,12.0,0.00382041625,12.966442559775059,0.0310625,0.9920159680638723,0.0,0.0
C18190,30.88047,0.363636,316.6,197.0,119.6,0.0,0.166667,0.083333,0.166667,0.0,0.0,5.0,1000.0,89.111879,189.428672,0.0,12.0,0.03088047,2.7951871161246995,0.31660000000000005,0.37657430730478586,0.0,0.6202770780856423
C18191,151.467852,0.75,1554.52,1229.02,325.5,231.721336,0.75,0.75,0.625,0.125,1.0,27.0,1000.0,2224.113144,136.729435,1.0,8.0,0.151467852,14.587423609798083,1.0,0.2092547829664678,0.12965307557098713,0.7901023451964616
C18192,14.471941,1.0,120.0,0.0,120.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,3000.0,113.011493,116.286777,0.0,12.0,0.0048239803333333334,7.304286708435613,0.04,0.9917355371900827,0.0,0.0
C18193,17.734657,1.0,209.28,0.0,209.28,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2700.0,142.453268,151.615333,0.416667,12.0,0.006568391481481481,7.603729707995189,0.07751111111111111,0.9952444359901085,0.0,0.0
C18194,1.931162,0.636364,152.72,0.0,152.72,0.0,0.666667,0.0,0.666667,0.0,0.0,8.0,2500.0,186.80842,58.437329,0.285714,12.0,0.0007724648,63.7318647007569,0.061087999999999996,0.9934946656258131,0.0,0.0
C18195,922.615452,1.0,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,1700.0,191.287802,309.777674,0.0,12.0,0.5427149717647058,0.20710762426698767,0.026852941176470586,0.0,0.0,0.9785637727759914
C18196,822.579064,1.0,1188.24,0.0,1188.24,0.0,1.0,0.0,1.0,0.0,0.0,36.0,1000.0,1773.581187,2070.636374,0.0,12.0,0.822579064,2.1535044594091333,1.0,0.9991591268373079,0.0,0.0
C18197,233.755366,1.0,521.23,0.0,521.23,0.0,1.0,0.0,1.0,0.0,0.0,23.0,1000.0,312.157319,197.3922,0.083333,12.0,0.23375536600000002,1.3297132428487277,0.52123,0.9980851349022462,0.0,0.0
C18198,1216.704733,0.727273,0.0,0.0,0.0,2902.295257,0.0,0.0,0.0,0.166667,2.0,0.0,3000.0,2345.798153,415.361186,0.125,12.0,0.4055682443333333,1.9264096536939388,0.0,0.0,0.9996555637951087,0.0
C18199,15.587005,0.545455,156.0,0.0,156.0,0.0,0.545455,0.0,0.545455,0.0,0.0,6.0,2000.0,168.726312,81.861265,0.2,11.0,0.0077935025,10.172198778501606,0.078,0.9936305732484076,0.0,0.0
C18200,691.466157,1.0,549.96,0.0,549.96,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,316.191025,165.251013,0.0,12.0,0.6914661569999999,0.4566158530690476,0.54996,0.9981849862058951,0.0,0.0
C18201,1200.937942,0.833333,0.0,0.0,0.0,1981.157622,0.0,0.0,0.0,0.5,4.0,0.0,2000.0,152.106361,200.106261,0.0,6.0,0.600468971,0.1265509272025294,0.0,0.0,0.9994954992534898,0.0
C18202,36.85818,0.909091,583.38,0.0,583.38,0.0,0.833333,0.0,0.833333,0.0,0.0,10.0,2500.0,687.609976,164.492005,0.909091,12.0,0.014743271999999998,18.16278479314114,0.233352,0.9982887846948904,0.0,0.0
C18203,3542.074874,1.0,884.98,0.0,884.98,4547.294728,1.0,0.0,0.833333,0.5,5.0,14.0,5000.0,958.998587,1081.645567,0.0,6.0,0.7084149747999999,0.27066845073960466,0.17699600000000001,0.9988713063500305,0.8369344374518438,0.0
C18204,38.864992,0.818182,331.94,0.0,331.94,0.0,0.75,0.0,0.75,0.0,0.0,16.0,1500.0,369.269971,125.416136,0.181818,12.0,0.02590999466666667,9.263013799174976,0.22129333333333334,0.9969964558178651,0.0,0.0
C18205,0.0,0.0,631.2,0.0,631.2,0.0,1.0,0.0,1.0,0.0,0.0,12.0,4000.0,861.744611,312.343947,0.0,12.0,0.0,861.744611,0.15780000000000002,0.9984182220816198,0.0,0.0
C18206,27.254213,0.454545,316.3,316.3,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,2500.0,312.771691,57.214333,0.1,12.0,0.0109016852,11.069913396632211,0.12652,0.0,0.0,0.9968484084462653
C18207,2687.82033,1.0,167.6,102.6,65.0,2916.277862,0.333333,0.111111,0.222222,0.111111,6.0,5.0,3000.0,376.896208,1395.338044,0.0,9.0,0.89594011,0.14017158520963727,0.05586666666666666,0.3855278766310795,0.9453462965011222,0.608540925266904
C18208,16.024822,0.818182,113.44,0.0,113.44,0.0,0.666667,0.0,0.666667,0.0,0.0,8.0,3000.0,126.999931,132.500307,0.111111,12.0,0.005341607333333333,7.459692148323195,0.03781333333333333,0.9912617965746242,0.0,0.0
C18209,52.806957,1.0,266.68,0.0,266.68,0.0,0.333333,0.0,0.333333,0.0,0.0,4.0,2000.0,367.892428,196.742169,0.5,12.0,0.026403478499999997,6.837265077079159,0.13334000000000001,0.9962641960549911,0.0,0.0
C18210,110.983174,1.0,458.47,458.47,0.0,0.0,0.25,0.25,0.0,0.0,0.0,3.0,2000.0,414.618729,176.175087,0.0,12.0,0.055491587,3.7025091733870656,0.22923500000000002,0.0,0.0,0.9978235793414151
C18211,1969.737768,1.0,0.0,0.0,0.0,2410.842591,0.0,0.0,0.0,0.222222,33.0,0.0,2500.0,292.443409,737.614283,0.0,9.0,0.7878951072,0.14839285761331183,0.0,0.0,0.9995853792433504,0.0
C18212,187.536914,0.818182,530.04,0.0,530.04,0.0,0.583333,0.0,0.583333,0.0,0.0,7.0,2500.0,926.946047,147.347019,0.0,12.0,0.0750147656,4.916522856632733,0.21201599999999998,0.9981169026815305,0.0,0.0
C18214,834.642993,1.0,0.0,0.0,0.0,239.875612,0.0,0.0,0.0,0.333333,5.0,0.0,1000.0,1043.004155,439.557388,0.0,12.0,0.834642993,1.2481456360395762,0.0,0.0,0.99584847967091,0.0
C18215,613.814108,1.0,875.14,317.0,558.14,550.606961,0.833333,0.166667,0.75,0.25,4.0,28.0,1800.0,549.929401,351.601266,0.0,12.0,0.3410078377777778,0.894464511865105,0.4861888888888889,0.6370443079873079,0.3859177387797499,0.3618143219120232
C18216,3076.422342,1.0,329.36,0.0,329.36,2248.274005,0.166667,0.0,0.166667,0.5,10.0,3.0,3500.0,836.317805,1331.978248,0.0,12.0,0.8789778119999999,0.27175919066619947,0.09410285714285714,0.9969729991524398,0.8718856575382825,0.0
C18217,0.147275,0.090909,66.78,0.0,66.78,0.0,0.083333,0.0,0.083333,0.0,0.0,1.0,4000.0,718.85487,312.343947,0.0,12.0,3.681875e-05,626.5759037719814,0.016695,0.9852463853644143,0.0,0.0
C18218,33.078633,0.5,303.91,0.0,303.91,0.0,0.5,0.0,0.333333,0.0,0.0,4.0,1200.0,354.34847,83.653033,1.0,6.0,0.027565527500000003,10.39796608038826,0.25325833333333336,0.9967203437079794,0.0,0.0
C18219,413.091214,0.636364,0.0,0.0,0.0,1117.162764,0.0,0.0,0.0,0.083333,4.0,0.0,1200.0,258.891518,165.68519,0.0,12.0,0.34424267833333333,0.6252040836587275,0.0,0.0,0.9991056758173357,0.0
C18220,5.416921,0.545455,288.8,0.0,288.8,0.0,0.916667,0.0,0.833333,0.0,0.0,11.0,3000.0,254.443565,32.475254,0.181818,12.0,0.0018056403333333334,39.651970937463624,0.09626666666666667,0.9965493443754313,0.0,0.0
C18221,35.120942,1.0,372.0,0.0,372.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2700.0,361.050924,156.723469,0.545455,12.0,0.013007756296296295,9.99561207456882,0.13777777777777778,0.9973190348525469,0.0,0.0
C18222,196.626598,1.0,2017.11,1056.66,960.45,0.0,1.0,1.0,0.75,0.0,0.0,28.0,7500.0,1425.513446,153.957216,1.0,12.0,0.026216879733333334,7.213165942369761,0.26894799999999996,0.4759155843834083,0.0,0.5235889024879715
C18223,1256.81927,1.0,1674.96,0.0,1674.96,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,970.361646,3449.118706,0.0,12.0,1.0,0.7714634917304137,1.0,0.9994033270483782,0.0,0.0
C18224,251.144969,0.727273,88.51,88.51,0.0,1515.283623,0.25,0.25,0.0,0.416667,7.0,3.0,1200.0,1490.675716,189.097848,0.166667,12.0,0.20928747416666668,5.9119788188198985,0.07375833333333334,0.0,0.9442233576223527,0.9888280639034744
C18225,1718.885963,1.0,578.78,0.0,578.78,0.0,0.666667,0.0,0.666667,0.0,0.0,14.0,1000.0,294.153872,20316.09631,0.0,12.0,1.0,0.1710310324801459,0.57878,0.9982752078374556,0.0,0.0
C18226,891.332656,1.0,411.25,411.25,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,4.0,1500.0,1043.13779,205.343101,0.0,12.0,0.5942217706666667,1.1690010255547567,0.27416666666666667,0.0,0.0,0.9975742874469375
C18227,31.812848,0.636364,662.0,235.0,427.0,0.0,0.5,0.083333,0.416667,0.0,0.0,7.0,3500.0,955.231844,127.625326,0.5,12.0,0.009089385142857143,29.11151887821502,0.18914285714285714,0.6440422322775264,0.0,0.35444947209653094
C18228,120.632505,0.636364,1310.2,1310.2,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,9.0,2500.0,576.034909,195.547987,0.0,12.0,0.048253001999999996,4.73586323820265,0.52408,0.0,0.0,0.9992373398413666
C18229,2162.267501,1.0,151.13,151.13,0.0,1005.55853,0.166667,0.166667,0.0,0.166667,3.0,3.0,2500.0,466.376831,619.460541,0.0,12.0,0.8649070003999999,0.2155890710623679,0.060452,0.0,0.8685915977763036,0.9934266745546572
C18230,15.740657,0.727273,72.0,72.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,5.0,1000.0,44.098703,205.53426,0.0,12.0,0.015740657,2.6342277367011344,0.072,0.0,0.0,0.9863013698630136
C18231,0.004816,0.545455,51.7,0.0,51.7,0.0,0.25,0.0,0.25,0.0,0.0,3.0,3000.0,33.249088,0.059481,0.0,12.0,1.6053333333333333e-06,33.08972787057531,0.017233333333333333,0.9810246679316889,0.0,0.0
C18232,449.733124,1.0,788.58,0.0,788.58,0.0,0.666667,0.0,0.666667,0.0,0.0,21.0,3000.0,419.35193,195.196969,0.0,12.0,0.14991104133333333,0.9303774399327261,0.26286000000000004,0.9987335038881431,0.0,0.0
C18233,130.545845,1.0,1738.48,631.0,1107.48,0.0,1.0,0.083333,1.0,0.0,0.0,33.0,2000.0,1928.666446,167.893173,0.75,12.0,0.06527292250000001,14.66155351390992,0.86924,0.636673028721227,0.0,0.36275208683054705
C18234,2.117128,0.909091,99.96,0.0,99.96,0.0,1.0,0.0,1.0,0.0,0.0,12.0,3000.0,101.631113,44.092575,0.125,12.0,0.0007057093333333334,32.604087159718816,0.033319999999999995,0.9900950871632329,0.0,0.0
C18235,1125.306541,1.0,703.05,703.05,0.0,0.0,0.25,0.25,0.0,0.0,0.0,9.0,1300.0,104.476763,421.150061,0.0,8.0,0.8656204161538461,0.09276050453124378,0.5408076923076923,0.0,0.0,0.9985796463319366
C18236,1377.40225,1.0,180.0,180.0,0.0,348.436666,0.142857,0.142857,0.0,0.428571,3.0,1.0,1500.0,251.870405,247.576103,0.0,7.0,0.9182681666666668,0.18272634494031043,0.12,0.0,0.6581271913645663,0.994475138121547
C18237,59.020085,0.909091,58.7,0.0,58.7,0.0,0.166667,0.0,0.166667,0.0,0.0,2.0,1500.0,160.904963,148.887545,0.0,12.0,0.03934672333333333,2.6808519681369996,0.03913333333333333,0.983249581239531,0.0,0.0
C18238,337.269567,0.888889,2125.84,2025.26,100.58,144.207417,0.888889,0.888889,0.111111,0.333333,3.0,39.0,1200.0,1586.507333,304.093968,0.2,9.0,0.2810579725,4.690068181628647,1.0,0.047290816422485935,0.06349819731659084,0.9522390024637489
C18239,15.978538,1.0,136.92,0.0,136.92,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2500.0,132.182438,130.9779,0.181818,12.0,0.0063914152,7.785266199009596,0.054768,0.9927494199535963,0.0,0.0
C18240,0.0,0.0,140.4,0.0,140.4,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2200.0,124.99276,312.343947,0.0,12.0,0.0,124.99276,0.06381818181818182,0.9929278642149929,0.0,0.0
C18241,372.14586,1.0,643.01,0.0,643.01,0.0,1.0,0.0,1.0,0.0,0.0,41.0,1500.0,124.958137,205.066245,0.0,12.0,0.24809724000000002,0.3348774578391409,0.42867333333333335,0.9984472290802938,0.0,0.0
C18242,130.484418,0.454545,1428.97,1428.97,0.0,0.0,0.25,0.25,0.0,0.0,0.0,3.0,7000.0,1444.388031,77.509848,0.0,12.0,0.018640631142857144,10.985241087654964,0.20413857142857142,0.0,0.0,0.9993006846297475
C18243,5134.553859,1.0,2502.34,669.0,1833.34,0.0,0.833333,0.083333,0.833333,0.0,0.0,67.0,6000.0,528.134435,25312.16069,0.0,12.0,0.8557589765,0.1028388465003537,0.4170566666666667,0.7323575702860977,0.0,0.26724296340089637
C18244,944.346242,1.0,195.0,0.0,195.0,126.612663,1.0,0.0,1.0,0.166667,3.0,12.0,1000.0,599.901843,662.791956,0.0,12.0,0.944346242,0.6345842574365468,0.195,0.9948979591836735,0.39246030153503303,0.0
C18245,1367.284172,1.0,542.33,280.04,262.29,1790.86019,0.857143,0.714286,0.428571,0.428571,5.0,12.0,1500.0,1067.078079,500.726579,0.0,7.0,0.9115227813333333,0.7798658355013113,0.36155333333333334,0.48274529291590745,0.7672297645977169,0.5154142049951227
C18246,1418.899282,1.0,57.66,57.66,0.0,63.085612,0.25,0.25,0.0,0.25,3.0,3.0,1500.0,294.465506,294.22163,0.0,12.0,0.9459328546666668,0.20738478407090286,0.038439999999999995,0.0,0.5181756530165539,0.9829526082509376
C18247,390.077505,0.636364,1156.0,1156.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,2.0,10500.0,1704.470909,247.289712,0.0,12.0,0.037150238571428566,4.358396704510017,0.1100952380952381,0.0,0.0,0.9991356957649092
C18248,0.0,0.0,37.65,0.0,37.65,0.0,0.25,0.0,0.25,0.0,0.0,3.0,1500.0,0.0,312.343947,0.0,12.0,0.0,0.0,0.0251,0.9741267787839586,0.0,0.0
C18249,17.765052,0.636364,0.0,0.0,0.0,112.476618,0.0,0.0,0.0,0.083333,1.0,0.0,2200.0,200.061869,162.701658,0.25,12.0,0.008075023636363636,10.661407652907117,0.0,0.0,0.991187611883181,0.0
C18250,81.170395,0.818182,626.5,0.0,626.5,0.0,0.583333,0.0,0.5,0.0,0.0,7.0,2500.0,445.640989,112.818984,0.454545,12.0,0.032468158,5.423376497094848,0.2506,0.998406374501992,0.0,0.0
C18251,1378.110585,1.0,0.0,0.0,0.0,192.997392,0.0,0.0,0.0,0.083333,1.0,0.0,2500.0,2673.832747,675.477318,0.083333,12.0,0.551244234,1.9388095313618379,0.0,0.0,0.9948452915284551,0.0
C18252,110.428278,1.0,624.72,0.0,624.72,0.0,1.0,0.0,0.833333,0.0,0.0,6.0,1000.0,494.968169,81.689039,1.0,6.0,0.110428278,4.44203372684266,0.62472,0.9984018410790769,0.0,0.0
C18253,435.490797,1.0,0.0,0.0,0.0,58.565665,0.0,0.0,0.0,0.083333,2.0,0.0,500.0,220.136035,305.833099,0.0,12.0,0.870981594,0.5043314464199344,0.0,0.0,0.9832118049886626,0.0
C18254,676.771001,1.0,356.8,356.8,0.0,1213.388649,0.5,0.5,0.0,0.416667,13.0,15.0,1200.0,2042.747509,600.434653,0.166667,12.0,0.5639758341666666,3.0139199021293037,0.29733333333333334,0.0,0.7722743222287625,0.9972051425377306
C18255,1278.279881,1.0,15.0,15.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,1500.0,275.225729,436.116254,0.0,12.0,0.8521865873333333,0.2151411376725935,0.01,0.0,0.0,0.9375
C18256,111.539712,1.0,1364.86,0.0,1364.86,0.0,0.916667,0.0,0.833333,0.0,0.0,11.0,4000.0,1500.447193,150.868096,0.2,12.0,0.027884928,13.332602032960597,0.341215,0.9992678605420761,0.0,0.0
C18257,13.61768,0.909091,396.0,0.0,396.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,3000.0,392.233211,144.853589,0.818182,12.0,0.004539226666666667,26.83279501261486,0.132,0.9974811083123426,0.0,0.0
C18258,2935.397877,1.0,0.0,0.0,0.0,343.694226,0.0,0.0,0.0,0.333333,10.0,0.0,3000.0,949.675235,2723.330171,0.0,12.0,0.978465959,0.3234150393713829,0.0,0.0,0.9970988780067351,0.0
C18259,32.029579,0.727273,332.8,0.0,332.8,0.0,0.666667,0.0,0.666667,0.0,0.0,8.0,4000.0,485.225272,148.543097,0.625,12.0,0.008007394749999999,14.690628421270524,0.0832,0.9970041941282205,0.0,0.0
C18260,11.720573,0.727273,109.44,0.0,109.44,0.0,0.666667,0.0,0.666667,0.0,0.0,8.0,2500.0,149.743686,106.73778,0.2,12.0,0.0046882291999999996,11.771772073474992,0.043776,0.9909453096704093,0.0,0.0
C18261,73.064932,1.0,221.52,0.0,221.52,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1500.0,210.01408,178.181993,0.0,12.0,0.048709954666666666,2.8355400366802472,0.14768,0.995506021930613,0.0,0.0
C18262,262.528147,1.0,234.98,0.0,234.98,0.0,0.916667,0.0,0.833333,0.0,0.0,15.0,1700.0,95.32519,188.4713,0.0,12.0,0.1544283217647059,0.36172678738563746,0.1382235294117647,0.9957623527417577,0.0,0.0
C18263,2731.663846,0.833333,0.0,0.0,0.0,5724.953197,0.0,0.0,0.0,0.333333,4.0,0.0,8000.0,574.931823,541.703109,0.0,6.0,0.34145798075,0.21039244319844527,0.0,0.0,0.9998253565885722,0.0
C18264,1004.441314,1.0,530.32,38.0,492.32,0.0,0.833333,0.083333,0.75,0.0,0.0,14.0,1000.0,737.914629,1040.035593,0.0,12.0,1.0,0.7339211336605171,0.53032,0.9265979070992998,0.0,0.07151998795452834
C18266,160.347859,1.0,0.0,0.0,0.0,36.943081,0.0,0.0,0.0,0.083333,1.0,0.0,500.0,407.588195,219.002184,0.0,12.0,0.320695718,2.5261456676657854,0.0,0.0,0.9736447338053544,0.0
C18267,772.008306,1.0,0.0,0.0,0.0,1428.576393,0.0,0.0,0.0,0.083333,3.0,0.0,1500.0,981.286103,263.394207,0.083333,12.0,0.5146722039999999,1.2694379806573515,0.0,0.0,0.9993004920863995,0.0
C18268,0.0,0.0,271.56,0.0,271.56,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2000.0,282.699746,312.343947,0.0,12.0,0.0,282.699746,0.13578,0.9963310830642794,0.0,0.0
C18269,1601.393425,1.0,190.0,190.0,0.0,18.638559,0.25,0.25,0.0,0.083333,1.0,6.0,1500.0,182.637387,12496.86093,0.0,12.0,1.0,0.11397786845012796,0.12666666666666668,0.0,0.08890806676456883,0.9947643979057592
