CUST_ID,SEGMENT_NAME,FRAUD_RISK_SCORE,FRAUD_TIER,CASH_DOMINANT_FLAG,OVERLIMIT_FLAG,ANOMALY_FLAG
C18101,Dormant/Low Engagement,6.92,LOW_RISK,0,0,0
C18102,Transactors,31.84,LOW_RISK,0,0,0
C18103,Transactors,14.4,LOW_RISK,0,0,0
C18104,Dormant/Low Engagement,2.97,LOW_RISK,0,0,0
C18105,Revolvers,7.2,HIGH_RISK,1,0,0
C18106,Dormant/Low Engagement,8.98,LOW_RISK,0,0,0
C18107,Dormant/Low Engagement,20.48,LOW_RISK,0,0,0
C18108,Revolvers,22.71,LOW_RISK,1,0,0
C18109,Dormant/Low Engagement,0.48,LOW_RISK,0,0,0
C18110,Transactors,10.22,LOW_RISK,0,0,0
C18111,Revolvers,12.0,LOW_RISK,1,0,0
C18112,Revolvers,21.19,LOW_RISK,0,1,0
C18113,Transactors,22.82,LOW_RISK,0,0,0
C18114,Transactors,12.37,LOW_RISK,0,0,0
C18115,Revolvers,14.19,LOW_RISK,1,0,0
C18116,Transactors,28.91,LOW_RISK,0,0,0
C18117,Transactors,22.27,LOW_RISK,0,0,0
C18118,Revolvers,25.5,LOW_RISK,1,0,0
C18119,Dormant/Low Engagement,2.03,LOW_RISK,0,0,0
C18120,Revolvers,15.07,LOW_RISK,1,0,0
C18121,Dormant/Low Engagement,5.93,LOW_RISK,0,0,0
C18122,Dormant/Low Engagement,6.01,LOW_RISK,0,0,0
C18123,Revolvers,9.21,LOW_RISK,1,0,0
C18124,Dormant/Low Engagement,0.16,LOW_RISK,0,0,0
C18125,Transactors,32.16,LOW_RISK,0,0,0
C18126,Dormant/Low Engagement,5.42,LOW_RISK,0,0,0
C18127,Revolvers,29.44,LOW_RISK,1,0,0
C18128,Revolvers,17.91,LOW_RISK,0,1,0
C18129,Dormant/Low Engagement,6.72,LOW_RISK,0,0,0
C18130,Dormant/Low Engagement,0.66,LOW_RISK,0,0,0
C18131,Dormant/Low Engagement,5.08,LOW_RISK,0,0,0
C18132,Revolvers,10.53,HIGH_RISK,1,1,0
C18134,Dormant/Low Engagement,7.8,LOW_RISK,0,0,0
C18135,Revolvers,23.58,HIGH_RISK,0,0,0
C18136,Dormant/Low Engagement,5.37,LOW_RISK,0,0,0
C18137,Revolvers,16.19,LOW_RISK,0,0,0
C18138,Transactors,27.8,LOW_RISK,0,0,0
C18139,Revolvers,11.66,LOW_RISK,1,0,0
C18140,Dormant/Low Engagement,4.07,LOW_RISK,0,0,0
C18141,Dormant/Low Engagement,2.63,LOW_RISK,0,0,0
C18142,Dormant/Low Engagement,15.84,LOW_RISK,0,0,0
C18143,Dormant/Low Engagement,4.16,LOW_RISK,0,0,0
C18144,Dormant/Low Engagement,6.86,LOW_RISK,0,0,0
C18145,Transactors,22.84,LOW_RISK,0,0,0
C18146,Revolvers,11.52,LOW_RISK,0,0,0
C18147,Transactors,35.81,LOW_RISK,0,1,0
C18148,Dormant/Low Engagement,16.69,LOW_RISK,0,0,0
C18149,Dormant/Low Engagement,1.47,LOW_RISK,0,0,0
C18150,Dormant/Low Engagement,2.27,LOW_RISK,0,0,0
C18151,Revolvers,6.16,LOW_RISK,1,0,0
C18152,Transactors,18.82,LOW_RISK,0,0,0
C18153,Dormant/Low Engagement,8.37,LOW_RISK,0,0,0
C18154,Dormant/Low Engagement,3.85,LOW_RISK,0,0,0
C18155,Dormant/Low Engagement,9.23,LOW_RISK,0,0,0
C18156,Transactors,18.15,LOW_RISK,0,0,0
C18157,Transactors,32.6,LOW_RISK,0,1,0
C18158,Dormant/Low Engagement,0.74,LOW_RISK,0,0,0
C18159,Dormant/Low Engagement,7.96,LOW_RISK,0,0,0
C18160,Revolvers,17.83,LOW_RISK,0,1,0
C18161,Dormant/Low Engagement,5.76,LOW_RISK,0,0,0
C18162,Dormant/Low Engagement,2.95,LOW_RISK,0,0,0
C18163,Dormant/Low Engagement,13.25,LOW_RISK,0,0,0
C18164,Dormant/Low Engagement,1.28,LOW_RISK,0,0,0
C18165,Dormant/Low Engagement,10.92,LOW_RISK,0,0,0
C18166,Revolvers,25.3,HIGH_RISK,1,0,0
C18167,Dormant/Low Engagement,4.67,LOW_RISK,0,0,0
C18168,Dormant/Low Engagement,6.54,LOW_RISK,0,0,0
C18169,Dormant/Low Engagement,7.45,LOW_RISK,0,0,0
C18170,Dormant/Low Engagement,3.08,LOW_RISK,0,0,0
C18171,Revolvers,16.58,LOW_RISK,1,0,0
C18172,Revolvers,13.56,LOW_RISK,1,0,0
C18173,Revolvers,6.71,LOW_RISK,1,0,0
C18174,Dormant/Low Engagement,12.36,LOW_RISK,0,0,0
C18175,Revolvers,20.79,LOW_RISK,1,0,0
C18176,Dormant/Low Engagement,30.8,LOW_RISK,0,0,0
C18177,Cash Advance Users,63.93,MEDIUM_RISK,0,0,1
C18179,Cash Advance Users,20.26,HIGH_RISK,1,0,0
C18180,Revolvers,15.64,LOW_RISK,1,0,0
C18181,Transactors,15.17,LOW_RISK,0,0,0
C18182,Revolvers,11.04,HIGH_RISK,1,1,0
C18183,Revolvers,26.97,LOW_RISK,1,0,0
C18184,Transactors,13.16,LOW_RISK,0,0,0
C18185,Dormant/Low Engagement,10.96,LOW_RISK,0,0,0
C18186,Revolvers,18.0,LOW_RISK,0,1,0
C18187,Dormant/Low Engagement,5.51,LOW_RISK,0,0,0
C18188,Transactors,29.08,LOW_RISK,0,0,0
C18189,Dormant/Low Engagement,2.26,LOW_RISK,0,0,0
C18190,Dormant/Low Engagement,7.39,LOW_RISK,0,0,0
C18191,Transactors,30.33,LOW_RISK,0,0,0
C18192,Dormant/Low Engagement,2.12,LOW_RISK,0,0,0
C18193,Dormant/Low Engagement,1.35,LOW_RISK,0,0,0
C18194,Dormant/Low Engagement,10.44,LOW_RISK,0,0,0
C18195,Dormant/Low Engagement,10.19,LOW_RISK,0,0,0
C18196,Transactors,30.26,LOW_RISK,0,0,0
C18197,Dormant/Low Engagement,8.43,LOW_RISK,0,0,0
C18198,Revolvers,10.31,LOW_RISK,1,0,0
C18199,Dormant/Low Engagement,2.05,LOW_RISK,0,0,0
C18200,Dormant/Low Engagement,15.15,LOW_RISK,0,0,0
C18201,Revolvers,9.17,LOW_RISK,1,0,0
C18202,Dormant/Low Engagement,2.08,LOW_RISK,0,0,0
C18203,Revolvers,37.58,LOW_RISK,1,0,0
C18204,Dormant/Low Engagement,1.42,LOW_RISK,0,0,0
C18205,Dormant/Low Engagement,39.13,LOW_RISK,0,0,0
C18206,Dormant/Low Engagement,3.17,LOW_RISK,0,0,0
C18207,Revolvers,21.38,HIGH_RISK,1,0,0
C18208,Dormant/Low Engagement,2.2,LOW_RISK,0,0,0
C18209,Dormant/Low Engagement,1.26,LOW_RISK,0,0,0
C18210,Dormant/Low Engagement,3.35,LOW_RISK,0,0,0
C18211,Revolvers,8.97,LOW_RISK,1,0,0
C18212,Dormant/Low Engagement,2.44,LOW_RISK,0,0,0
C18214,Revolvers,10.24,LOW_RISK,1,0,0
C18215,Dormant/Low Engagement,17.38,LOW_RISK,0,0,0
C18216,Revolvers,26.67,HIGH_RISK,1,0,0
C18217,Dormant/Low Engagement,38.33,LOW_RISK,0,0,0
C18218,Dormant/Low Engagement,2.2,LOW_RISK,0,0,0
C18219,Revolvers,7.63,LOW_RISK,1,0,0
C18220,Dormant/Low Engagement,5.82,LOW_RISK,0,0,0
C18221,Dormant/Low Engagement,0.56,LOW_RISK,0,0,0
C18222,Dormant/Low Engagement,7.44,LOW_RISK,0,0,0
C18223,Transactors,32.65,LOW_RISK,0,1,0
C18224,Revolvers,17.29,LOW_RISK,1,0,0
C18225,Transactors,22.38,LOW_RISK,0,1,0
C18226,Dormant/Low Engagement,9.99,LOW_RISK,0,0,0
C18227,Dormant/Low Engagement,4.28,LOW_RISK,0,0,0
C18228,Dormant/Low Engagement,8.34,LOW_RISK,0,0,0
C18229,Revolvers,11.41,HIGH_RISK,1,0,0
C18230,Dormant/Low Engagement,5.43,LOW_RISK,0,0,0
C18231,Dormant/Low Engagement,8.66,LOW_RISK,0,0,0
C18232,Dormant/Low Engagement,5.75,LOW_RISK,0,0,0
C18233,Transactors,16.48,LOW_RISK,0,0,0
C18234,Dormant/Low Engagement,6.57,LOW_RISK,0,0,0
C18235,Transactors,16.36,LOW_RISK,0,0,0
C18236,Revolvers,13.54,HIGH_RISK,0,1,0
C18237,Dormant/Low Engagement,3.63,LOW_RISK,0,0,0
C18238,Transactors,24.55,LOW_RISK,0,0,0
C18239,Dormant/Low Engagement,1.63,LOW_RISK,0,0,0
C18240,Dormant/Low Engagement,17.55,LOW_RISK,0,0,0
C18241,Dormant/Low Engagement,9.2,LOW_RISK,0,0,0
C18242,Dormant/Low Engagement,7.58,LOW_RISK,0,0,0
C18243,Transactors,27.41,LOW_RISK,0,0,0
C18244,Revolvers,23.62,LOW_RISK,0,1,0
C18245,Revolvers,23.84,HIGH_RISK,1,1,0
C18246,Revolvers,13.92,LOW_RISK,0,1,0
C18247,Dormant/Low Engagement,13.5,LOW_RISK,0,0,0
C18248,Dormant/Low Engagement,6.88,LOW_RISK,0,0,0
C18249,Revolvers,13.49,LOW_RISK,1,0,0
C18250,Dormant/Low Engagement,1.18,LOW_RISK,0,0,0
C18251,Revolvers,11.24,LOW_RISK,1,0,0
C18252,Dormant/Low Engagement,8.57,LOW_RISK,0,0,0
C18253,Revolvers,12.15,HIGH_RISK,1,0,0
C18254,Revolvers,19.23,LOW_RISK,1,0,0
C18255,Revolvers,12.72,LOW_RISK,0,0,0
C18256,Dormant/Low Engagement,7.37,LOW_RISK,0,0,0
C18257,Dormant/Low Engagement,3.04,LOW_RISK,0,0,0
C18258,Revolvers,9.85,HIGH_RISK,1,1,0
C18259,Dormant/Low Engagement,1.09,LOW_RISK,0,0,0
C18260,Dormant/Low Engagement,1.8,LOW_RISK,0,0,0
C18261,Dormant/Low Engagement,2.27,LOW_RISK,0,0,0
C18262,Dormant/Low Engagement,4.62,LOW_RISK,0,0,0
C18263,Cash Advance Users,18.78,LOW_RISK,1,0,0
C18264,Transactors,19.16,LOW_RISK,0,1,0
C18266,Revolvers,12.52,LOW_RISK,1,0,0
C18267,Revolvers,7.55,LOW_RISK,1,0,0
C18268,Dormant/Low Engagement,28.83,LOW_RISK,0,0,0
C18269,Revolvers,17.96,LOW_RISK,0,1,0
C18270,Cash Advance Users,36.44,LOW_RISK,0,0,0
C18271,Revolvers,7.41,HIGH_RISK,1,0,0
C18272,Revolvers,19.39,LOW_RISK,0,0,0
C18273,Cash Advance Users,30.28,LOW_RISK,1,0,0
C18274,Dormant/Low Engagement,12.91,LOW_RISK,0,0,0
C18275,Dormant/Low Engagement,5.43,LOW_RISK,0,0,0
C18276,Dormant/Low Engagement,3.02,LOW_RISK,0,0,0
C18277,Dormant/Low Engagement,6.67,LOW_RISK,0,0,0
C18278,Revolvers,14.86,LOW_RISK,1,0,0
C18279,Transactors,20.77,LOW_RISK,0,0,0
C18280,Dormant/Low Engagement,8.0,LOW_RISK,0,0,0
C18281,Dormant/Low Engagement,6.9,LOW_RISK,0,0,0
C18282,Revolvers,5.95,LOW_RISK,1,0,0
C18283,Transactors,31.82,LOW_RISK,0,1,0
C18284,Dormant/Low Engagement,10.87,LOW_RISK,0,0,0
C18285,Dormant/Low Engagement,7.08,LOW_RISK,0,0,0
C18286,Dormant/Low Engagement,3.27,LOW_RISK,0,0,0
C18287,Revolvers,9.07,LOW_RISK,1,0,0
C18288,Dormant/Low Engagement,7.16,LOW_RISK,0,0,0
C18289,Dormant/Low Engagement,0.46,LOW_RISK,0,0,0
C18290,Revolvers,11.3,HIGH_RISK,1,0,0
C18291,Transactors,16.61,LOW_RISK,0,0,0
C18292,Transactors,24.79,LOW_RISK,0,0,0
C18293,Revolvers,15.11,LOW_RISK,1,0,0
C18294,Revolvers,5.59,LOW_RISK,1,0,0
C18296,Revolvers,20.19,LOW_RISK,0,1,0
C18297,Dormant/Low Engagement,3.43,LOW_RISK,0,0,0
C18298,Transactors,23.95,LOW_RISK,0,1,0
C18299,Transactors,23.5,LOW_RISK,0,0,0
C18300,Dormant/Low Engagement,1.96,LOW_RISK,0,0,0
C18301,Revolvers,12.8,HIGH_RISK,1,0,0
C18302,Dormant/Low Engagement,14.16,LOW_RISK,0,0,0
C18303,Dormant/Low Engagement,11.78,LOW_RISK,0,0,0
C18304,Revolvers,10.22,HIGH_RISK,1,1,0
C18305,Revolvers,25.91,LOW_RISK,1,0,0
C18306,Dormant/Low Engagement,3.84,LOW_RISK,0,0,0
C18307,Revolvers,6.05,LOW_RISK,1,0,0
C18308,Revolvers,26.36,LOW_RISK,1,0,0
C18309,Dormant/Low Engagement,12.61,LOW_RISK,0,0,0
C18310,Dormant/Low Engagement,2.2,LOW_RISK,0,0,0
C18311,Dormant/Low Engagement,5.05,LOW_RISK,0,0,0
C18312,Dormant/Low Engagement,10.3,LOW_RISK,0,0,0
C18313,Transactors,20.77,LOW_RISK,0,0,0
C18314,Revolvers,17.45,LOW_RISK,0,1,0
C18315,Transactors,20.23,LOW_RISK,0,1,0
C18316,Dormant/Low Engagement,8.1,LOW_RISK,0,0,0
C18317,Revolvers,12.41,HIGH_RISK,1,1,0
C18318,Dormant/Low Engagement,15.0,LOW_RISK,0,0,0
C18319,Dormant/Low Engagement,4.24,LOW_RISK,0,0,0
C18320,Revolvers,12.24,HIGH_RISK,1,1,0
C18321,Revolvers,16.61,LOW_RISK,1,0,0
C18322,Dormant/Low Engagement,5.2,LOW_RISK,0,0,0
C18323,Dormant/Low Engagement,27.5,LOW_RISK,0,0,0
C18324,Transactors,30.41,LOW_RISK,0,0,0
C18326,Dormant/Low Engagement,7.2,LOW_RISK,0,0,0
C18327,Dormant/Low Engagement,2.28,LOW_RISK,0,0,0
C18328,Transactors,22.3,LOW_RISK,0,0,0
C18329,Dormant/Low Engagement,3.6,LOW_RISK,0,0,0
C18330,Transactors,25.43,LOW_RISK,0,0,0
C18331,Revolvers,24.6,LOW_RISK,1,0,0
C18332,Dormant/Low Engagement,2.17,LOW_RISK,0,0,0
C18333,Dormant/Low Engagement,19.15,LOW_RISK,0,0,0
C18334,Dormant/Low Engagement,3.17,LOW_RISK,0,0,0
C18335,Dormant/Low Engagement,4.01,LOW_RISK,0,0,0
C18336,Dormant/Low Engagement,1.47,LOW_RISK,0,0,0
C18337,Revolvers,14.3,LOW_RISK,0,0,0
C18338,Dormant/Low Engagement,15.95,LOW_RISK,0,0,0
C18339,Cash Advance Users,19.07,LOW_RISK,1,0,0
C18340,Revolvers,6.15,LOW_RISK,1,0,0
C18341,Revolvers,8.36,HIGH_RISK,1,1,0
C18342,Revolvers,6.96,LOW_RISK,1,0,0
C18343,Dormant/Low Engagement,2.44,LOW_RISK,0,0,0
C18344,Revolvers,23.5,LOW_RISK,1,0,0
C18345,Dormant/Low Engagement,7.76,LOW_RISK,0,0,0
C18346,Dormant/Low Engagement,3.51,LOW_RISK,0,0,0
C18347,Revolvers,32.24,LOW_RISK,1,0,0
C18348,Transactors,30.13,LOW_RISK,0,0,0
C18349,Dormant/Low Engagement,2.2,LOW_RISK,0,0,0
C18350,Revolvers,17.73,LOW_RISK,0,1,0
C18351,Revolvers,6.85,LOW_RISK,1,0,0
C18352,Dormant/Low Engagement,14.16,LOW_RISK,0,0,0
C18353,Revolvers,19.85,LOW_RISK,0,1,0
C18354,Transactors,32.71,LOW_RISK,0,0,0
C18355,Dormant/Low Engagement,11.4,LOW_RISK,0,0,0
C18356,Dormant/Low Engagement,2.73,LOW_RISK,0,0,0
C18357,Revolvers,13.96,LOW_RISK,1,0,0
C18358,Revolvers,17.15,LOW_RISK,1,0,0
C18359,Revolvers,7.13,LOW_RISK,1,0,0
C18360,Revolvers,10.53,LOW_RISK,1,0,0
C18361,Revolvers,24.26,HIGH_RISK,1,1,0
C18362,Revolvers,10.02,LOW_RISK,1,0,0
C18363,Revolvers,9.66,HIGH_RISK,1,1,0
C18364,Dormant/Low Engagement,3.29,LOW_RISK,0,0,0
C18365,Revolvers,6.77,LOW_RISK,1,0,0
C18366,Revolvers,16.06,LOW_RISK,1,0,0
C18367,Revolvers,8.27,LOW_RISK,1,0,0
C18368,Revolvers,21.19,LOW_RISK,1,0,0
C18369,Revolvers,10.38,LOW_RISK,0,0,0
C18370,Revolvers,18.54,LOW_RISK,1,0,0
C18371,Cash Advance Users,33.14,HIGH_RISK,1,1,0
C18372,Dormant/Low Engagement,6.31,LOW_RISK,0,0,0
C18373,Dormant/Low Engagement,2.18,LOW_RISK,0,0,0
C18374,Revolvers,21.19,LOW_RISK,1,0,0
C18375,Dormant/Low Engagement,7.47,LOW_RISK,0,0,0
C18376,Dormant/Low Engagement,11.62,LOW_RISK,0,0,0
C18377,Dormant/Low Engagement,15.15,LOW_RISK,0,0,0
C18378,Revolvers,23.49,LOW_RISK,1,0,0
C18379,Transactors,29.56,LOW_RISK,0,0,0
C18380,Revolvers,15.48,LOW_RISK,1,0,0
C18381,Revolvers,17.81,LOW_RISK,0,1,0
C18382,Revolvers,14.65,LOW_RISK,1,0,0
C18383,Revolvers,19.36,LOW_RISK,0,1,0
C18384,Transactors,32.92,LOW_RISK,0,0,0
C18385,Revolvers,14.63,LOW_RISK,0,1,0
C18386,Revolvers,18.61,LOW_RISK,1,0,0
C18387,Revolvers,29.85,LOW_RISK,1,0,0
C18388,Transactors,21.55,LOW_RISK,0,0,0
C18389,Dormant/Low Engagement,28.0,LOW_RISK,0,0,0
C18390,Revolvers,42.52,LOW_RISK,1,0,0
C18391,Revolvers,23.42,LOW_RISK,0,1,0
C18392,Dormant/Low Engagement,1.86,LOW_RISK,0,0,0
C18393,Dormant/Low Engagement,10.79,LOW_RISK,0,0,0
C18394,Transactors,27.47,LOW_RISK,0,0,0
C18395,Dormant/Low Engagement,3.52,LOW_RISK,0,0,0
C18396,Dormant/Low Engagement,3.13,LOW_RISK,0,0,0
C18397,Transactors,13.01,LOW_RISK,0,0,0
C18398,Dormant/Low Engagement,3.03,LOW_RISK,0,0,0
C18399,Dormant/Low Engagement,1.08,LOW_RISK,0,0,0
C18400,Revolvers,9.42,LOW_RISK,1,0,0
C18401,Dormant/Low Engagement,10.85,LOW_RISK,0,0,0
C18402,Transactors,53.61,MEDIUM_RISK,0,0,0
C18403,Revolvers,18.12,LOW_RISK,1,0,0
C18404,Dormant/Low Engagement,4.9,LOW_RISK,0,0,0
C18405,Revolvers,17.28,LOW_RISK,0,1,0
C18406,Revolvers,17.75,LOW_RISK,0,1,0
C18407,Revolvers,6.81,HIGH_RISK,1,1,0
C18408,Revolvers,7.84,LOW_RISK,1,0,0
C18409,Transactors,20.55,LOW_RISK,0,0,0
C18410,Dormant/Low Engagement,4.8,LOW_RISK,0,0,0
C18411,Dormant/Low Engagement,12.68,LOW_RISK,0,0,0
C18412,Transactors,23.26,LOW_RISK,0,0,0
C18413,Revolvers,6.45,LOW_RISK,1,0,0
C18414,Dormant/Low Engagement,12.43,LOW_RISK,0,0,0
C18415,Revolvers,15.48,LOW_RISK,1,0,0
C18416,Transactors,20.58,LOW_RISK,0,0,0
C18417,Transactors,18.27,LOW_RISK,0,0,0
C18418,Dormant/Low Engagement,15.39,LOW_RISK,0,0,0
C18419,Revolvers,18.59,LOW_RISK,0,0,0
C18420,Revolvers,23.9,LOW_RISK,0,0,0
C18421,Dormant/Low Engagement,3.69,LOW_RISK,0,0,0
C18422,Dormant/Low Engagement,3.52,LOW_RISK,0,0,0
C18423,Revolvers,13.49,LOW_RISK,1,0,0
C18424,Revolvers,19.27,LOW_RISK,1,0,0
C18425,Dormant/Low Engagement,2.92,LOW_RISK,0,0,0
C18426,Revolvers,8.82,LOW_RISK,1,0,0
C18427,Revolvers,6.38,LOW_RISK,1,0,0
C18428,Revolvers,9.61,LOW_RISK,1,0,0
C18429,Transactors,26.12,LOW_RISK,0,0,0
C18430,Dormant/Low Engagement,5.57,LOW_RISK,0,0,0
C18431,Revolvers,8.04,LOW_RISK,1,0,0
C18432,Dormant/Low Engagement,33.69,LOW_RISK,0,0,0
C18433,Revolvers,17.77,LOW_RISK,1,0,0
C18434,Dormant/Low Engagement,2.03,LOW_RISK,0,0,0
C18435,Transactors,42.57,LOW_RISK,0,0,0
C18436,Revolvers,22.4,LOW_RISK,1,0,0
C18437,Cash Advance Users,41.46,LOW_RISK,1,0,0
C18438,Revolvers,11.66,LOW_RISK,0,1,0
C18439,Dormant/Low Engagement,1.2,LOW_RISK,0,0,0
C18440,Revolvers,16.15,LOW_RISK,0,0,0
C18441,Dormant/Low Engagement,2.63,LOW_RISK,0,0,0
C18442,Revolvers,14.12,LOW_RISK,1,0,0
C18443,Revolvers,18.68,LOW_RISK,1,0,0
C18444,Dormant/Low Engagement,0.96,LOW_RISK,0,0,0
C18445,Dormant/Low Engagement,10.61,LOW_RISK,0,0,0
C18446,Revolvers,22.03,LOW_RISK,1,0,0
C18447,Revolvers,33.29,LOW_RISK,1,0,0
C18449,Dormant/Low Engagement,3.63,LOW_RISK,0,0,0
C18450,Dormant/Low Engagement,23.2,LOW_RISK,0,0,0
C18451,Revolvers,18.34,LOW_RISK,1,0,0
C18452,Dormant/Low Engagement,11.56,LOW_RISK,0,0,0
C18453,Dormant/Low Engagement,9.01,LOW_RISK,0,0,0
C18454,Dormant/Low Engagement,2.51,LOW_RISK,0,0,0
C18455,Dormant/Low Engagement,1.99,LOW_RISK,0,0,0
C18456,Revolvers,7.14,LOW_RISK,1,0,0
C18457,Dormant/Low Engagement,15.27,LOW_RISK,0,0,0
C18458,Cash Advance Users,54.07,MEDIUM_RISK,1,0,0
C18459,Dormant/Low Engagement,2.82,LOW_RISK,0,0,0
C18460,Transactors,25.54,LOW_RISK,0,0,0
C18461,Revolvers,37.81,HIGH_RISK,1,1,0
C18462,Dormant/Low Engagement,0.83,LOW_RISK,0,0,0
C18463,Revolvers,12.33,HIGH_RISK,1,0,0
C18464,Revolvers,7.3,LOW_RISK,1,0,0
C18465,Revolvers,14.03,LOW_RISK,1,0,0
C18466,Dormant/Low Engagement,2.2,LOW_RISK,0,0,0
C18467,Dormant/Low Engagement,1.42,LOW_RISK,0,0,0
C18468,Dormant/Low Engagement,11.19,LOW_RISK,0,0,0
C18469,Dormant/Low Engagement,3.34,LOW_RISK,0,0,0
C18470,Dormant/Low Engagement,1.46,LOW_RISK,0,0,0
C18471,Revolvers,11.9,LOW_RISK,1,0,0
C18472,Revolvers,12.24,LOW_RISK,1,0,0
C18473,Dormant/Low Engagement,0.83,LOW_RISK,0,0,0
C18474,Dormant/Low Engagement,2.02,LOW_RISK,0,0,0
C18475,Revolvers,6.78,LOW_RISK,1,0,0
C18476,Dormant/Low Engagement,3.68,LOW_RISK,0,0,0
C18477,Dormant/Low Engagement,23.74,LOW_RISK,0,0,0
C18478,Revolvers,20.52,LOW_RISK,1,0,0
C18479,Revolvers,36.34,HIGH_RISK,1,1,0
C18480,Transactors,29.73,LOW_RISK,0,0,0
C18481,Dormant/Low Engagement,6.58,LOW_RISK,0,0,0
C18482,Dormant/Low Engagement,2.69,LOW_RISK,0,0,0
C18483,Dormant/Low Engagement,1.3,LOW_RISK,0,0,0
C18484,Dormant/Low Engagement,12.41,LOW_RISK,0,0,0
C18485,Revolvers,12.39,LOW_RISK,1,0,0
C18486,Revolvers,28.36,LOW_RISK,1,0,0
C18487,Revolvers,15.92,LOW_RISK,0,0,0
C18488,Revolvers,5.63,LOW_RISK,1,0,0
C18489,Revolvers,10.78,LOW_RISK,1,0,0
C18490,Revolvers,30.89,LOW_RISK,1,0,0
C18491,Dormant/Low Engagement,17.15,LOW_RISK,0,0,0
C18492,Transactors,32.38,LOW_RISK,0,0,0
C18493,Revolvers,26.01,LOW_RISK,0,1,0
C18494,Dormant/Low Engagement,2.49,LOW_RISK,0,0,0
C18495,Revolvers,34.24,LOW_RISK,0,0,0
C18496,Dormant/Low Engagement,9.83,LOW_RISK,0,0,0
C18497,Revolvers,6.14,LOW_RISK,1,0,0
C18498,Dormant/Low Engagement,2.47,LOW_RISK,0,0,0
C18499,Dormant/Low Engagement,3.47,LOW_RISK,0,0,0
C18500,Transactors,25.98,LOW_RISK,0,0,0
C18501,Revolvers,14.23,LOW_RISK,1,0,0
C18502,Revolvers,7.31,LOW_RISK,1,0,0
C18503,Revolvers,9.51,HIGH_RISK,1,1,0
C18504,Revolvers,13.55,LOW_RISK,1,0,0
C18505,Cash Advance Users,20.64,LOW_RISK,1,0,0
C18506,Dormant/Low Engagement,7.8,LOW_RISK,0,0,0
C18507,Dormant/Low Engagement,6.71,LOW_RISK,0,0,0
C18508,Revolvers,9.98,LOW_RISK,1,0,0
C18509,Revolvers,8.18,LOW_RISK,1,0,0
C18510,Dormant/Low Engagement,6.97,LOW_RISK,0,0,0
C18511,Dormant/Low Engagement,2.55,LOW_RISK,0,0,0
C18512,Dormant/Low Engagement,6.17,LOW_RISK,0,0,0
C18513,Transactors,24.44,LOW_RISK,0,0,0
C18514,Dormant/Low Engagement,5.96,LOW_RISK,0,0,0
C18515,Transactors,21.6,LOW_RISK,0,0,0
C18516,Dormant/Low Engagement,8.42,LOW_RISK,0,0,0
C18517,Revolvers,23.54,LOW_RISK,1,0,0
C18518,Revolvers,10.5,LOW_RISK,1,0,0
C18519,Revolvers,6.13,LOW_RISK,1,0,0
C18520,Dormant/Low Engagement,0.97,LOW_RISK,0,0,0
C18521,Dormant/Low Engagement,5.83,LOW_RISK,0,0,0
C18522,Revolvers,8.58,HIGH_RISK,1,1,0
C18523,Revolvers,12.36,HIGH_RISK,1,1,0
C18524,Dormant/Low Engagement,3.38,LOW_RISK,0,0,0
C18525,Transactors,19.92,LOW_RISK,0,0,0
C18526,Revolvers,22.05,HIGH_RISK,1,0,0
C18527,Revolvers,8.93,LOW_RISK,1,0,0
C18528,Revolvers,36.02,HIGH_RISK,1,0,0
C18529,Revolvers,15.66,LOW_RISK,1,0,0
C18530,Cash Advance Users,28.75,LOW_RISK,1,0,0
C18531,Transactors,32.46,LOW_RISK,0,1,0
C18532,Dormant/Low Engagement,17.27,LOW_RISK,0,0,0
C18533,Transactors,21.9,LOW_RISK,0,0,0
C18534,Transactors,30.33,LOW_RISK,0,0,0
C18535,Revolvers,18.4,LOW_RISK,1,0,0
C18536,Cash Advance Users,43.95,LOW_RISK,1,0,0
C18537,Revolvers,11.38,LOW_RISK,1,0,0
C18538,Revolvers,12.92,LOW_RISK,1,0,0
C18539,Revolvers,7.43,LOW_RISK,1,0,0
C18540,Revolvers,9.94,LOW_RISK,1,0,0
C18541,Revolvers,7.29,HIGH_RISK,1,0,0
C18542,Dormant/Low Engagement,9.24,LOW_RISK,0,0,0
C18543,Revolvers,13.03,LOW_RISK,1,0,0
C18544,Dormant/Low Engagement,4.73,LOW_RISK,0,0,0
C18545,Revolvers,26.19,HIGH_RISK,1,1,0
C18546,Dormant/Low Engagement,11.59,LOW_RISK,0,0,0
C18547,Dormant/Low Engagement,8.6,LOW_RISK,0,0,0
C18548,Revolvers,12.83,LOW_RISK,1,0,0
C18549,Dormant/Low Engagement,19.36,LOW_RISK,0,0,0
C18550,Dormant/Low Engagement,24.1,LOW_RISK,0,0,0
C18551,Revolvers,32.92,LOW_RISK,1,0,0
C18552,Dormant/Low Engagement,3.54,LOW_RISK,0,0,0
C18553,Revolvers,12.37,LOW_RISK,1,0,0
C18554,Revolvers,15.81,LOW_RISK,1,0,0
C18555,Dormant/Low Engagement,3.98,LOW_RISK,0,0,0
C18556,Dormant/Low Engagement,12.84,LOW_RISK,0,0,0
C18557,Dormant/Low Engagement,6.11,LOW_RISK,0,0,0
C18558,Dormant/Low Engagement,4.46,LOW_RISK,0,0,0
C18559,Revolvers,13.42,LOW_RISK,1,0,0
